timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-15T23:52:06.509640,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 25 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 72 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.511601,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/10 | BUDGET_ALLOCATED: 72 | PE_REMAINING: 81,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.515479,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-15T23:52:06.523580,,target_selection,Polska,P_Batalion__3_Pu_k_Piechoty,,target_analysis,,,,,36,15,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,1
2025-09-15T23:52:06.530563,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-15T23:52:06.535683,,target_selection,Polska,P_Pluton__3_Kompania_Grenadier_w,,target_analysis,,,,,37,14,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,1
2025-09-15T23:52:06.543392,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 25 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 72 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.546724,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/10 | BUDGET_ALLOCATED: 72 | PE_REMAINING: 81,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.548485,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 25 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 72 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.549533,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/10 | BUDGET_ALLOCATED: 72 | PE_REMAINING: 81,,,,,,,,,,,,,,,,,,,,,,,,
