timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-15T23:53:21.381148,,target_selection,Polska,TL_Kompania__2_Batalion_Pancerny,,target_analysis,,,,,33,-4,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,1
2025-09-15T23:53:21.397077,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-15T23:53:21.421448,,target_selection,Polska,P_Batalion__2_Batalion_Strzelc_w,,target_analysis,,,,,28,-4,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,2,2
2025-09-15T23:53:21.423628,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 12 | TOTAL_COMBAT_NEEDED: 13 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 7 | UNITS_REQUIRING_HELP: 5,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.424634,,,Polska,TL_Kompania__2_Batalion_Pancerny,,resupply_detailed,31,-4,31,-4,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=0 combat=1 total=1 | BEFORE: fuel=0 combat=1 | AFTER: fuel=0 combat=2,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.425690,,,Polska,Z_Pluton__2_Oddzia_Rozpoznawczy,,resupply_detailed,27,4,27,4,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=4 | AFTER: fuel=2 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.426688,,,Polska,Z_Batalion__2_Kompania_Zaopatrzeniowa,,resupply_detailed,24,-8,24,-8,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=7 | AFTER: fuel=2 combat=7,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.426688,,,Polska,P_Batalion__2_Batalion_Strzelc_w_20250913214005,,resupply_detailed,23,-7,23,-7,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.426688,,,Polska,Z_Pluton__2_Batalion_Wsparcia,,resupply_detailed,33,5,33,5,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.426688,,,Polska,TL_Kompania__2_Batalion_Pancerny,,resupply_bonus,31,-4,31,-4,,,,,,,,,,,,,,,,,,,,,,bonus_phase LOW_FUEL | PE_SPENT: fuel=0 combat=1 total=1 | BONUS_ALLOCATION: 1 PE available | REMAINING_BUDGET: 1 PE,,,,,,,,,,,,,,,,,,,,,,,,
