timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-19T22:34:26.064105,,"51,-12",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"51,-13",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"52,-13",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"50,-11",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"51,-11",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"50,-12",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"9,-4",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"15,-7",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"9,-3",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"8,-3",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"24,-8",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"24,-7",most,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"16,19",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"16,20",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"6,26",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"34,11",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"44,-15",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"45,-15",miasto,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"23,-7",most,0,Neutral,0,0
2025-09-19T22:34:26.064105,,"15,-6",most,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"51,-12",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"51,-13",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"52,-13",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"50,-11",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"51,-11",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"50,-12",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"9,-4",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"15,-7",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"9,-3",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"8,-3",miasto,0,Neutral,0,0
2025-09-19T22:38:30.825626,,"24,-8",miasto,0,Neutral,0,0
