timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-14T13:56:51.522810,,grouping,Polska,GROUP_4,,group_formation,34,10,34,11,34,11,,,,,,,,,,,,,,,,,,,,"Group 4: 3 units, score 0.00",,,,,4,3,"34,10",0.0,,,,False,,,,advanced,,,,,,,,
2025-09-14T13:56:51.619709,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 4 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:56:51.708719,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 4 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:56:51.774222,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:56:51.826918,,target_selection,Polska,Z_Pluton__3_Batalion_Wsparcia,,target_analysis,,,,,10,26,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,4
2025-09-14T13:56:51.878841,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:56:51.948734,,target_selection,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,,target_analysis,,,,,20,19,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,5,4
2025-09-14T13:56:51.963761,,strategy,Polska,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:56:51.995209,,target_selection,Polska,P_Kompania__3_Batalion_Strzelc_w,,target_analysis,,,,,26,11,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,2
2025-09-14T13:56:52.000025,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,adaptive_autonomous,26,11,26,11,,,,,,,,,,,,,,,,,,,,,,"Advanced auto mode: group 3 (strategy: TIED, aggr: 0.5)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.006785,,,Polska,P_Pluton__3_Pu_k_Piechoty,,adaptive_autonomous,27,11,26,11,,,,,,,,,,,,,,,,,,,,,,"Advanced auto mode: group 3 (strategy: TIED, aggr: 0.5)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.046971,,,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,adaptive_autonomous,34,11,34,11,,,,,,,,,,,,,,,,,,,,,,"Advanced auto mode: group 4 (strategy: TIED, aggr: 0.5)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.092194,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 6 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 6 | BUDGET_AVAILABLE: 6 | UNITS_REQUIRING_HELP: 4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.092194,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,resupply_detailed,26,11,26,11,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=0 combat=11 | AFTER: fuel=1 combat=11,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.092194,,,Polska,P_Pluton__3_Pu_k_Piechoty,,resupply_detailed,27,11,27,11,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=0 combat=8 | AFTER: fuel=1 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.092194,,,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,resupply_detailed,34,11,34,11,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.092194,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 3 | UNITS_RESUPPLIED: 3/4 | BUDGET_ALLOCATED: 6 | PE_REMAINING: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.117609,,target_selection,Polska,P_Kompania__3_Batalion_Strzelc_w,,target_analysis,,,,,26,12,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,5,1
2025-09-14T13:56:52.122919,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,second_move,,,26,12,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.131608,,target_selection,Polska,P_Pluton__3_Pu_k_Piechoty,,target_analysis,,,,,27,12,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,2,1
2025-09-14T13:56:52.139311,,,Polska,P_Pluton__3_Pu_k_Piechoty,,second_move,,,27,12,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.161283,,target_selection,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,target_analysis,,,,,32,13,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,2
2025-09-14T13:56:52.164740,,,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,second_move,,,32,13,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.214212,,target_selection,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,target_analysis,,,,,33,11,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,3
2025-09-14T13:56:52.215288,,,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,second_move,,,33,11,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.220009,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 7 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 7 | BUDGET_AVAILABLE: 8 | UNITS_REQUIRING_HELP: 4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.220009,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,resupply_detailed,26,12,26,12,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=11 | AFTER: fuel=2 combat=11,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.221025,,,Polska,P_Pluton__3_Pu_k_Piechoty,,resupply_detailed,27,12,27,12,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.221025,,,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,resupply_detailed,32,13,32,13,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.222229,,,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,resupply_detailed,33,11,33,11,,,,,,,,,,,,,,,,,,,,,,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.224233,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 4/4 | BUDGET_ALLOCATED: 8 | PE_REMAINING: 4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.252895,,target_selection,Polska,P_Kompania__3_Batalion_Strzelc_w,,target_analysis,,,,,26,14,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,2
2025-09-14T13:56:52.260996,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,second_move,,,26,14,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.271206,,target_selection,Polska,P_Pluton__3_Pu_k_Piechoty,,target_analysis,,,,,28,12,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,1,2
2025-09-14T13:56:52.277127,,,Polska,P_Pluton__3_Pu_k_Piechoty,,second_move,,,28,12,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.296444,,target_selection,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,target_analysis,,,,,34,13,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,2,2
2025-09-14T13:56:52.301061,,,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,second_move,,,34,13,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.328405,,target_selection,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,target_analysis,,,,,34,11,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score 30.00",,29,30.0,1,,,,,,,,,False,,,,"(34, 11)",,,28,29,29,3,3
2025-09-14T13:56:52.331603,,,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,second_move,,,34,11,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:56:52.335080,,,Polska,TURN_END,,turn_summary,,,,,,,,,,,9,3,,,,,,,,,,,,advanced,opp=0;groups=4;adv=True,"Turn completed: 3/9 units moved, 4 groups (advanced)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:00.988837,,,Niemcy,TURN_START,,turn_begin,,,,,,,,,,,,,,,,,,,,,,,,,,AI Commander turn started for player 5,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.469703,,strategy,Niemcy,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 2 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:57:01.498570,,strategy,Niemcy,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 2 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:57:01.498570,,strategy,Niemcy,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:57:01.540398,,target_selection,Niemcy,P_Pluton__5_Infanterie_Regiment,,target_analysis,,,,,35,-15,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,6,2
2025-09-14T13:57:01.543937,,,Niemcy,P_Pluton__5_Infanterie_Regiment,,adaptive_autonomous,35,-15,35,-15,,,,,,,,,,,,,,,,,,,,,,"Advanced auto mode: group 1 (strategy: TIED, aggr: 0.5)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.603568,,,Niemcy,AC_Kompania__5_schwere_Artillerie,,adaptive_autonomous,36,-16,35,-15,,,,,,,,,,,,,,,,,,,,,,"Advanced auto mode: group 1 (strategy: TIED, aggr: 0.5)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.617502,,,Niemcy,AL_Batalion__5_Artillerie_Abteilung,,adaptive_autonomous,38,-17,35,-15,,,,,,,,,,,,,,,,,,,,,,"Advanced auto mode: group 1 (strategy: TIED, aggr: 0.5)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.632042,,strategy,Niemcy,STRATEGY,,strategic_decision,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategy: REASSIGNMENT, aggression 0.50, 1 groups, 0 reassignments",,,,,,,,,REASSIGNMENT,0.5,,,,,,adaptive,,0,dynamic_reassignment,,,,,
2025-09-14T13:57:01.634175,,target_selection,Niemcy,P_Pluton__5_Sch_tzen_Kompanie_20250913214034,,target_analysis,,,,,40,-14,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,2,2
2025-09-14T13:57:01.655977,,,Niemcy,TURN_END,,turn_summary,,,,,,,,,,,9,3,,,,,,,,,,,,advanced,opp=0;groups=2;adv=True,"Turn completed: 3/9 units moved, 2 groups (advanced)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.700911,,,Niemcy,TURN_START,,turn_begin,,,,,,,,,,,,,,,,,,,,,,,,,,AI Commander turn started for player 6,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.917795,,,Niemcy,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 1 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 1 | BUDGET_AVAILABLE: 8 | UNITS_REQUIRING_HELP: 1,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:01.919805,,,Niemcy,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/1 | BUDGET_ALLOCATED: 8 | PE_REMAINING: 16,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:02.013026,,target_selection,Niemcy,Z_Pluton__6_Unterst_tzungs_Bataillon_20250913214051,,target_analysis,,,,,39,6,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,11,3
2025-09-14T13:57:02.026895,,,Niemcy,Z_Pluton__6_Unterst_tzungs_Bataillon_20250913214051,,second_move,,,39,6,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:02.134696,,,Niemcy,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 3 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 3 | BUDGET_AVAILABLE: 8 | UNITS_REQUIRING_HELP: 2,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14T13:57:02.136710,,,Niemcy,Z_Pluton__6_Unterst_tzungs_Bataillon_20250913214051,,resupply_detailed,39,6,39,6,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
