timestamp,nation,unit_id,action_type,from_q,from_r,to_q,to_r,reason
2025-08-24T21:46:29.619406,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 2/9 units moved
2025-08-24T21:46:29.619406,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:46:30.235823,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/17 units moved
2025-08-24T21:46:30.289075,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:46:30.731717,Polska,TL_Kompania__2_Pluton_Tankietek,move_failed,16,-5,14,-5,Failed: Brak ścieżki do celu.
2025-08-24T21:46:30.879713,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/16 units moved
2025-08-24T21:46:30.890131,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:46:30.960297,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_failed,14,15,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.029989,Polska,P_Kompania__3_Batalion_Strzelc_w,move_failed,15,14,14,13,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.103727,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_failed,15,16,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.104734,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:31.142760,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:46:31.234178,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.311053,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.374816,Niemcy,P_Pluton__5_Infanterie_Regiment,move_failed,43,-15,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.455493,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_failed,45,-13,43,-12,Failed: Brak ścieżki do celu.
2025-08-24T21:46:31.455493,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:31.468606,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:46:32.087996,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/17 units moved
2025-08-24T21:46:32.136924,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:46:32.571948,Polska,TL_Kompania__2_Pluton_Tankietek,move_failed,16,-5,14,-5,Failed: Brak ścieżki do celu.
2025-08-24T21:46:32.709285,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/16 units moved
2025-08-24T21:46:32.716641,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:46:32.791172,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_failed,14,15,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:32.861984,Polska,P_Kompania__3_Batalion_Strzelc_w,move_failed,15,14,14,13,Failed: Brak ścieżki do celu.
2025-08-24T21:46:32.923391,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_failed,15,16,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:32.923391,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:32.975989,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:46:33.056053,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:33.123915,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:33.189271,Niemcy,P_Pluton__5_Infanterie_Regiment,move_failed,43,-15,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:33.256896,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_failed,45,-13,43,-12,Failed: Brak ścieżki do celu.
2025-08-24T21:46:33.256896,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:33.265389,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:46:33.871472,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/17 units moved
2025-08-24T21:46:33.906174,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:46:34.322491,Polska,TL_Kompania__2_Pluton_Tankietek,move_failed,16,-5,14,-5,Failed: Brak ścieżki do celu.
2025-08-24T21:46:34.456252,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/16 units moved
2025-08-24T21:46:34.478288,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:46:34.541658,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_failed,14,15,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:34.608335,Polska,P_Kompania__3_Batalion_Strzelc_w,move_failed,15,14,14,13,Failed: Brak ścieżki do celu.
2025-08-24T21:46:34.673886,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_failed,15,16,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:34.690554,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:34.725467,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:46:34.806563,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:34.875700,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:34.945862,Niemcy,P_Pluton__5_Infanterie_Regiment,move_failed,43,-15,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:35.010498,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_failed,45,-13,43,-12,Failed: Brak ścieżki do celu.
2025-08-24T21:46:35.011505,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:35.019056,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:46:35.617955,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/17 units moved
2025-08-24T21:46:35.662524,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:46:36.090105,Polska,TL_Kompania__2_Pluton_Tankietek,move_failed,16,-5,14,-5,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.226737,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/16 units moved
2025-08-24T21:46:36.233680,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:46:36.303833,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_failed,14,15,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.376704,Polska,P_Kompania__3_Batalion_Strzelc_w,move_failed,15,14,14,13,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.441219,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_failed,15,16,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.441219,Polska,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:36.486991,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:46:36.560648,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.630473,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.703325,Niemcy,P_Pluton__5_Infanterie_Regiment,move_failed,43,-15,43,-14,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.759786,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_failed,45,-13,43,-12,Failed: Brak ścieżki do celu.
2025-08-24T21:46:36.772866,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/9 units moved
2025-08-24T21:46:36.780447,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:46:37.392493,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/17 units moved
2025-08-24T21:48:26.192928,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:48:26.220349,Polska,AL_Kompania__2_Dywizjon_Artylerii,move_partial,6,9,7,3,"Partial path to target (16, -7) (MP limited)"
2025-08-24T21:48:26.227136,Polska,P_Pluton__2_Batalion_Strzelc_w,move_partial,9,-4,13,-6,"Partial path to target (16, -7) (MP limited)"
2025-08-24T21:48:26.235715,Polska,TL_Pluton__2_Pluton_Tankietek_20250703213014,move_partial,16,0,16,-5,"Partial path to target (16, -7) (MP limited)"
2025-08-24T21:48:26.243855,Polska,P_Pluton__2_Pu_k_Piechoty_20250703213008,move_partial,18,-2,16,-4,"Partial path to target (16, -7) (MP limited)"
2025-08-24T21:48:26.243855,Polska,P_Kompania__2_Batalion_Strzelc_w,move_full,20,-8,16,-7,"Full path to target (16, -7)"
2025-08-24T21:48:26.257284,Polska,P_Pluton__2_Pu_k_Piechoty,move_partial,21,3,18,2,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.261059,Polska,AL_Batalion__2_Pu_k_Artylerii,move_partial,8,-3,13,-5,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.273624,Polska,TL_Pluton__2_Pluton_Tankietek,move_partial,9,-3,12,-6,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.279307,Polska,P_Kompania__2_Pu_k_Piechoty,move_partial,11,-1,14,-5,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.286931,Polska,P_Batalion__2_Kompania_Grenadier_w_20250703213005,move_partial,20,3,16,3,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.298790,Polska,AL_Pluton__2_Bateria_Artylerii,move_partial,17,-1,17,-5,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.310338,Polska,P_Batalion__2_Pu_k_Piechoty,move_partial,23,-3,20,-4,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.324255,Polska,TL_Kompania__2_Pluton_Tankietek,move_partial,23,-7,20,-6,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.340741,Polska,P_Batalion__2_Batalion_Strzelc_w,move_partial,24,-8,18,-9,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.351595,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,move_partial,23,-8,20,-9,"Partial path to target (16, -8) (MP limited)"
2025-08-24T21:48:26.355873,Polska,P_Batalion__2_Kompania_Grenadier_w,move_full,15,-7,16,-8,"Full path to target (16, -8)"
2025-08-24T21:48:26.359235,Polska,TURN_END,turn_summary,,,,,Turn completed: 16/16 units moved
2025-08-24T21:48:26.372038,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:48:26.376881,Polska,P_Batalion__3_Pu_k_Piechoty,move_full,13,15,14,15,"Full path to target (14, 15)"
2025-08-24T21:48:26.385996,Polska,AL_Batalion__3_Pu_k_Artylerii,move_partial,16,19,14,18,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.395559,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,move_partial,16,20,15,17,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.408652,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_partial,19,14,14,14,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.425514,Polska,P_Batalion__3_Batalion_Strzelc_w,move_partial,20,13,13,14,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.429168,Polska,P_Kompania__3_Batalion_Strzelc_w,move_partial,20,14,18,14,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.443247,Polska,K_Batalion__3_Oddzia_Jazdy,move_partial,21,18,17,18,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.452873,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_partial,23,17,18,17,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.460032,Polska,P_Pluton__3_Pu_k_Piechoty,move_partial,24,16,20,16,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:26.461350,Polska,TURN_END,turn_summary,,,,,Turn completed: 9/9 units moved
2025-08-24T21:48:26.506476,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:48:26.524325,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_partial,38,-17,42,-14,"Partial path to target (44, -14) (MP limited)"
2025-08-24T21:48:26.529985,Niemcy,TŚ_Pluton__5_Panzer_Brigade,move_partial,39,-17,40,-14,"Partial path to target (44, -14) (MP limited)"
2025-08-24T21:48:26.537081,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_full,43,-15,44,-14,"Full path to target (44, -14)"
2025-08-24T21:48:26.541480,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,move_full,43,-14,43,-15,"Full path to target (43, -15)"
2025-08-24T21:48:26.552307,Niemcy,TL_Kompania__5_Panzer_Zug,move_partial,44,-15,43,-14,"Partial path to target [43, -14] (MP limited)"
2025-08-24T21:48:26.556883,Niemcy,P_Pluton__5_Infanterie_Regiment,move_full,45,-17,44,-15,"Full path to target (44, -15)"
2025-08-24T21:48:26.559887,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_partial,49,-11,47,-11,"Partial path to target (42, -13) (MP limited)"
2025-08-24T21:48:26.567763,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,move_partial,50,-12,45,-13,"Partial path to target (42, -13) (MP limited)"
2025-08-24T21:48:26.573003,Niemcy,AL_Kompania__5_Artillerie_Abteilung,move_partial,51,-13,50,-14,"Partial path to target (42, -13) (MP limited)"
2025-08-24T21:48:26.574165,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 9/9 units moved
2025-08-24T21:48:26.576171,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:48:26.596550,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,move_partial,33,3,39,1,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.606374,Niemcy,P_Kompania__6_Grenadier_Bataillon,move_partial,33,5,37,1,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.617416,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,move_partial,33,6,40,1,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.625614,Niemcy,TL_Batalion__6_Panzer_Abteilung,move_partial,34,5,38,1,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.631981,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,move_partial,34,10,36,6,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.644289,Niemcy,P_Batalion__6_Grenadier_Bataillon,move_partial,34,11,36,7,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.654040,Niemcy,TL_Pluton__6_Panzer_Zug,move_partial,35,11,37,6,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.654040,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,move_partial,37,12,37,8,"Partial path to target (40, 0) (MP limited)"
2025-08-24T21:48:26.662839,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,move_full,39,-1,40,0,"Full path to target (40, 0)"
2025-08-24T21:48:26.665027,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,move_full,39,0,40,-1,"Full path to target (40, -1)"
2025-08-24T21:48:26.675516,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,move_partial,39,8,39,4,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.680504,Niemcy,P_Pluton__6_Grenadier_Bataillon,move_partial,43,-4,41,-2,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.688380,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,move_partial,43,-3,41,-1,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.697911,Niemcy,AL_Pluton__6_Artillerie_Abteilung,move_partial,44,9,39,6,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.710946,Niemcy,AL_Kompania__6_Artillerie_Abteilung,move_partial,47,2,41,2,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.724537,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,move_partial,51,-6,44,-5,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.731801,Niemcy,AL_Batalion__6_Artillerie_Abteilung,move_partial,54,1,47,0,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:26.735783,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 17/17 units moved
2025-08-24T21:48:26.807146,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:48:26.812945,Polska,AL_Kompania__2_Dywizjon_Artylerii,move_partial,7,3,9,-1,"Partial path to target [15, -7] (MP limited)"
2025-08-24T21:48:26.818592,Polska,P_Pluton__2_Batalion_Strzelc_w,move_partial,13,-6,15,-7,"Partial path to target [15, -7] (MP limited)"
2025-08-24T21:48:26.827042,Polska,TL_Pluton__2_Pluton_Tankietek_20250703213014,move_partial,16,-5,14,-7,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:26.832154,Polska,P_Pluton__2_Pu_k_Piechoty_20250703213008,move_partial,16,-4,15,-6,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:26.958351,Polska,P_Pluton__2_Pu_k_Piechoty,move_partial,18,2,15,1,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:26.969339,Polska,AL_Batalion__2_Pu_k_Artylerii,move_partial,13,-5,13,-6,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.136218,Polska,TL_Pluton__2_Pluton_Tankietek,move_failed,12,-6,14,-6,Failed: Brak ścieżki do celu.
2025-08-24T21:48:27.147386,Polska,P_Kompania__2_Pu_k_Piechoty,move_partial,14,-5,14,-6,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.172389,Polska,P_Batalion__2_Kompania_Grenadier_w_20250703213005,move_partial,16,3,15,0,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.177451,Polska,AL_Pluton__2_Bateria_Artylerii,move_partial,17,-5,15,-5,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.207337,Polska,P_Batalion__2_Pu_k_Piechoty,move_partial,20,-4,16,-4,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.222528,Polska,TL_Kompania__2_Pluton_Tankietek,move_partial,20,-6,17,-5,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.222528,Polska,P_Batalion__2_Batalion_Strzelc_w,move_partial,18,-9,17,-8,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.228798,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,move_partial,20,-9,18,-9,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:27.230815,Polska,TURN_END,turn_summary,,,,,Turn completed: 13/16 units moved
2025-08-24T21:48:27.243197,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:48:27.243197,Polska,P_Batalion__3_Pu_k_Piechoty,move_partial,14,15,13,15,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:27.252163,Polska,AL_Batalion__3_Pu_k_Artylerii,move_partial,14,18,15,15,"Partial path to target (14, 15) (MP limited)"
2025-08-24T21:48:27.257625,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,move_partial,15,17,14,17,"Partial path to target (14, 15) (MP limited)"
2025-08-24T21:48:27.259980,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_full,14,14,14,15,"Full path to target (14, 15)"
2025-08-24T21:48:27.263489,Polska,P_Kompania__3_Batalion_Strzelc_w,move_partial,18,14,16,14,"Partial path to target (14, 14) (MP limited)"
2025-08-24T21:48:27.268840,Polska,K_Batalion__3_Oddzia_Jazdy,move_partial,17,18,15,18,"Partial path to target (14, 14) (MP limited)"
2025-08-24T21:48:27.275996,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_partial,18,17,15,16,"Partial path to target (14, 14) (MP limited)"
2025-08-24T21:48:27.275996,Polska,P_Pluton__3_Pu_k_Piechoty,move_partial,20,16,17,16,"Partial path to target (14, 14) (MP limited)"
2025-08-24T21:48:27.283188,Polska,TURN_END,turn_summary,,,,,Turn completed: 8/9 units moved
2025-08-24T21:48:27.349688,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:48:27.374892,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,42,-13,Failed: Brak ścieżki do celu.
2025-08-24T21:48:27.381821,Niemcy,TŚ_Pluton__5_Panzer_Brigade,move_partial,40,-14,41,-13,"Partial path to target (42, -13) (MP limited)"
2025-08-24T21:48:27.393740,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,42,-13,Failed: Brak ścieżki do celu.
2025-08-24T21:48:27.413522,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,move_partial,43,-15,45,-16,"Partial path to target (42, -13) (MP limited)"
2025-08-24T21:48:27.420371,Niemcy,TL_Kompania__5_Panzer_Zug,move_full,43,-14,43,-15,"Full path to target (43, -15)"
2025-08-24T21:48:27.427970,Niemcy,P_Pluton__5_Infanterie_Regiment,move_partial,44,-15,43,-14,"Partial path to target [43, -14] (MP limited)"
2025-08-24T21:48:27.430431,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_partial,47,-11,47,-13,"Partial path to target (44, -15) (MP limited)"
2025-08-24T21:48:27.438827,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,move_partial,45,-13,44,-13,"Partial path to target (44, -15) (MP limited)"
2025-08-24T21:48:27.443597,Niemcy,AL_Kompania__5_Artillerie_Abteilung,move_partial,50,-14,48,-15,"Partial path to target (44, -15) (MP limited)"
2025-08-24T21:48:27.443597,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 7/9 units moved
2025-08-24T21:48:27.458918,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:48:27.461966,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,move_partial,39,1,39,0,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.464962,Niemcy,P_Kompania__6_Grenadier_Bataillon,move_full,37,1,39,-1,"Full path to target (39, -1)"
2025-08-24T21:48:27.475233,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,move_partial,40,1,39,1,"Partial path to target (38, 0) (MP limited)"
2025-08-24T21:48:27.477543,Niemcy,TL_Batalion__6_Panzer_Abteilung,move_full,38,1,38,0,"Full path to target (38, 0)"
2025-08-24T21:48:27.482850,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,move_partial,36,6,37,2,"Partial path to target (38, 1) (MP limited)"
2025-08-24T21:48:27.493021,Niemcy,P_Batalion__6_Grenadier_Bataillon,move_partial,36,7,36,3,"Partial path to target (38, 1) (MP limited)"
2025-08-24T21:48:27.496805,Niemcy,TL_Pluton__6_Panzer_Zug,move_full,37,6,38,1,"Full path to target (38, 1)"
2025-08-24T21:48:27.506478,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,move_partial,37,8,37,4,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.672313,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,move_partial,39,4,39,2,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.835774,Niemcy,AL_Pluton__6_Artillerie_Abteilung,move_partial,39,6,39,5,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.842760,Niemcy,AL_Kompania__6_Artillerie_Abteilung,move_partial,41,2,40,1,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.846131,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,move_partial,44,-5,41,-3,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.852869,Niemcy,AL_Batalion__6_Artillerie_Abteilung,move_partial,47,0,46,0,"Partial path to target [39, 0] (MP limited)"
2025-08-24T21:48:27.855213,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 13/17 units moved
2025-08-24T21:48:27.897544,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:48:28.289110,Polska,TL_Kompania__2_Pluton_Tankietek,move_partial,17,-5,16,-5,"Partial path to target (15, -8) (MP limited)"
2025-08-24T21:48:28.442145,Polska,TURN_END,turn_summary,,,,,Turn completed: 1/16 units moved
2025-08-24T21:48:28.458489,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-24T21:48:28.460516,Polska,P_Batalion__3_Pu_k_Piechoty,move_full,13,15,14,14,"Full path to target (14, 14)"
2025-08-24T21:48:28.522344,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_failed,14,15,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:48:28.541904,Polska,P_Kompania__3_Batalion_Strzelc_w,move_partial,16,14,15,14,"Partial path to target [13, 15] (MP limited)"
2025-08-24T21:48:28.614053,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_failed,15,16,13,15,Failed: Brak ścieżki do celu.
2025-08-24T21:48:28.614053,Polska,TURN_END,turn_summary,,,,,Turn completed: 2/9 units moved
2025-08-24T21:48:28.653982,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-24T21:48:28.661921,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,44,-15,Failed: Brak ścieżki do celu.
2025-08-24T21:48:28.673770,Niemcy,TŚ_Pluton__5_Panzer_Brigade,move_partial,41,-13,44,-16,"Partial path to target (44, -15) (MP limited)"
2025-08-24T21:48:28.676502,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,44,-15,Failed: Brak ścieżki do celu.
2025-08-24T21:48:28.677802,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,move_failed,45,-16,44,-15,Failed: Brak ścieżki do celu.
2025-08-24T21:48:28.683897,Niemcy,TL_Kompania__5_Panzer_Zug,move_full,43,-15,44,-15,"Full path to target (44, -15)"
2025-08-24T21:48:28.694081,Niemcy,P_Pluton__5_Infanterie_Regiment,move_full,43,-14,43,-15,"Full path to target (43, -15)"
2025-08-24T21:48:28.696536,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_partial,47,-13,45,-13,"Partial path to target [43, -14] (MP limited)"
2025-08-24T21:48:28.700212,Niemcy,AL_Kompania__5_Artillerie_Abteilung,move_partial,48,-15,47,-15,"Partial path to target [43, -14] (MP limited)"
2025-08-24T21:48:28.701226,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 5/9 units moved
2025-08-24T21:48:28.714066,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-24T21:48:29.370213,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 0/17 units moved
2025-08-24T21:48:29.407864,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-24T21:48:29.877583,Polska,TL_Kompania__2_Pluton_Tankietek,move_failed,16,-5,14,-5,Failed: Brak ścieżki do celu.
