timestamp,nation,unit_id,action_type,from_q,from_r,to_q,to_r,reason
2025-08-28T19:55:26.566133,Polska,P_Batalion__3_Batalion_Strzelc_w,advanced_autonomous,20,13,43,-14,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:26.572621,Polska,P_Kompania__3_Batalion_Strzelc_w,progressive_move,20,14,22,12,"Strategic move to (51, -12)"
2025-08-28T19:55:26.573654,Polska,P_Kompania__3_Batalion_Strzelc_w,advanced_autonomous,20,14,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:26.591399,Polska,K_Batalion__3_Oddzia_Jazdy,progressive_move,21,18,25,14,"Strategic move to (51, -12)"
2025-08-28T19:55:26.597209,Polska,K_Batalion__3_Oddzia_Jazdy,advanced_autonomous,21,18,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:26.653009,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,progressive_move,23,17,23,12,"Strategic move to (51, -12)"
2025-08-28T19:55:26.653009,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,advanced_autonomous,23,17,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:26.691639,Polska,P_Pluton__3_Pu_k_Piechoty,progressive_move,24,16,28,12,"Strategic move to (51, -12)"
2025-08-28T19:55:26.694686,Polska,P_Pluton__3_Pu_k_Piechoty,advanced_autonomous,24,16,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:26.698744,Polska,TURN_END,turn_summary,,,,,"Turn completed: 9/9 units moved, 2 groups (advanced)"
2025-08-28T19:55:39.120094,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-28T19:55:39.293597,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,progressive_move,38,-17,31,-11,"Strategic move to (9, -4)"
2025-08-28T19:55:39.298526,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,advanced_autonomous,38,-17,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:39.356742,Niemcy,TŚ_Pluton__5_Panzer_Brigade,progressive_move,39,-17,35,-13,"Strategic move to (9, -4)"
2025-08-28T19:55:39.358771,Niemcy,TŚ_Pluton__5_Panzer_Brigade,advanced_autonomous,39,-17,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:39.390617,Niemcy,K_Batalion__5_Kawaleria_Einheit,progressive_move,43,-15,39,-12,"Strategic move to (9, -4)"
2025-08-28T19:55:39.391687,Niemcy,K_Batalion__5_Kawaleria_Einheit,advanced_autonomous,43,-15,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:39.404774,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,progressive_move,43,-14,41,-13,"Strategic move to (9, -4)"
2025-08-28T19:55:39.404774,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,advanced_autonomous,43,-14,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:39.482136,Niemcy,TL_Kompania__5_Panzer_Zug,progressive_move,44,-15,35,-15,"Strategic move to (9, -4)"
2025-08-28T19:55:39.483135,Niemcy,TL_Kompania__5_Panzer_Zug,advanced_autonomous,44,-15,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:39.577131,Niemcy,P_Pluton__5_Infanterie_Regiment,progressive_move,45,-17,39,-17,"Strategic move to (15, -7)"
2025-08-28T19:55:39.577131,Niemcy,P_Pluton__5_Infanterie_Regiment,advanced_autonomous,45,-17,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:39.583757,Niemcy,P_Kompania__5_Grenadier_Bataillon,progressive_move,49,-11,47,-9,"Strategic move to (15, -7)"
2025-08-28T19:55:39.587105,Niemcy,P_Kompania__5_Grenadier_Bataillon,advanced_autonomous,49,-11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:39.628625,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,progressive_move,50,-12,45,-8,"Strategic move to (15, -7)"
2025-08-28T19:55:39.628625,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,advanced_autonomous,50,-12,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:39.651903,Niemcy,AL_Kompania__5_Artillerie_Abteilung,progressive_move,51,-13,50,-13,"Strategic move to (15, -7)"
2025-08-28T19:55:39.653106,Niemcy,AL_Kompania__5_Artillerie_Abteilung,advanced_autonomous,51,-13,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:39.654109,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 9/9 units moved, 2 groups (advanced)"
2025-08-28T19:55:39.675954,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-28T19:55:39.691246,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,full_move,33,3,29,3,"Strategic move to (29, 3)"
2025-08-28T19:55:39.721942,Niemcy,P_Kompania__6_Grenadier_Bataillon,progressive_move,33,5,29,5,"Strategic move to (29, 1)"
2025-08-28T19:55:39.777927,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,33,6,26,6,"Strategic move to (29, 2)"
2025-08-28T19:55:39.781464,Niemcy,P_Pluton__6_Grenadier_Bataillon,full_move,43,-4,44,-5,"Strategic move to (44, -5)"
2025-08-28T19:55:39.784484,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,full_move,43,-3,43,-5,"Strategic move to (43, -5)"
2025-08-28T19:55:40.199349,Niemcy,TL_Batalion__6_Panzer_Abteilung,progressive_move,34,5,34,1,"Strategic move to (9, -4)"
2025-08-28T19:55:40.206548,Niemcy,TL_Batalion__6_Panzer_Abteilung,advanced_autonomous,34,5,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:40.254214,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,progressive_move,34,10,30,10,"Strategic move to (9, -4)"
2025-08-28T19:55:40.254214,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,advanced_autonomous,34,10,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-28T19:55:40.274403,Niemcy,P_Batalion__6_Grenadier_Bataillon,progressive_move,34,11,30,11,"Strategic move to (15, -7)"
2025-08-28T19:55:40.275896,Niemcy,P_Batalion__6_Grenadier_Bataillon,advanced_autonomous,34,11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:40.350235,Niemcy,TL_Pluton__6_Panzer_Zug,progressive_move,35,11,32,11,"Strategic move to (15, -7)"
2025-08-28T19:55:40.350235,Niemcy,TL_Pluton__6_Panzer_Zug,advanced_autonomous,35,11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:40.369844,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,progressive_move,37,12,33,12,"Strategic move to (15, -7)"
2025-08-28T19:55:40.371158,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,advanced_autonomous,37,12,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:40.400704,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,progressive_move,39,-1,34,-1,"Strategic move to (15, -7)"
2025-08-28T19:55:40.401709,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,advanced_autonomous,39,-1,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:40.432226,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,progressive_move,39,0,35,0,"Strategic move to (15, -7)"
2025-08-28T19:55:40.432992,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,advanced_autonomous,39,0,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-28T19:55:40.455189,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,progressive_move,39,8,39,4,"Strategic move to (27, 4)"
2025-08-28T19:55:40.455189,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,advanced_autonomous,39,8,27,4,Advanced auto mode: group 3 to keypoint
2025-08-28T19:55:40.543549,Niemcy,AL_Pluton__6_Artillerie_Abteilung,progressive_move,44,9,36,9,"Strategic move to (27, 4)"
2025-08-28T19:55:40.543549,Niemcy,AL_Pluton__6_Artillerie_Abteilung,advanced_autonomous,44,9,27,4,Advanced auto mode: group 3 to keypoint
2025-08-28T19:55:40.586425,Niemcy,AL_Kompania__6_Artillerie_Abteilung,progressive_move,47,2,41,2,"Strategic move to (27, 4)"
2025-08-28T19:55:40.586425,Niemcy,AL_Kompania__6_Artillerie_Abteilung,advanced_autonomous,47,2,27,4,Advanced auto mode: group 3 to keypoint
2025-08-28T19:55:40.628965,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,progressive_move,51,-6,44,0,"Strategic move to (28, 3)"
2025-08-28T19:55:40.628965,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,advanced_autonomous,51,-6,28,3,Advanced auto mode: group 4 to keypoint
2025-08-28T19:55:40.677903,Niemcy,AL_Batalion__6_Artillerie_Abteilung,progressive_move,54,1,46,8,"Strategic move to (28, 3)"
2025-08-28T19:55:40.681502,Niemcy,AL_Batalion__6_Artillerie_Abteilung,advanced_autonomous,54,1,28,3,Advanced auto mode: group 4 to keypoint
2025-08-28T19:55:40.683711,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 12/17 units moved, 4 groups (advanced)"
2025-08-28T19:56:08.380550,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-28T19:56:08.413641,Polska,TL_Kompania__2_Pluton_Tankietek,full_move,27,-11,23,-11,"Strategic move to (23, -11)"
2025-08-28T19:56:08.713943,Polska,AL_Kompania__2_Dywizjon_Artylerii,progressive_move,12,3,18,-2,"Strategic move to (51, -13)"
2025-08-28T19:56:08.715938,Polska,AL_Kompania__2_Dywizjon_Artylerii,advanced_autonomous,12,3,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:08.892655,Polska,P_Pluton__2_Batalion_Strzelc_w,progressive_move,12,-6,15,-6,"Strategic move to (51, -13)"
2025-08-28T19:56:08.894658,Polska,P_Pluton__2_Batalion_Strzelc_w,advanced_autonomous,12,-6,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:08.980680,Polska,TL_Pluton__2_Pluton_Tankietek_20250703213014,progressive_move,21,-4,25,-4,"Strategic move to (51, -13)"
2025-08-28T19:56:08.980680,Polska,TL_Pluton__2_Pluton_Tankietek_20250703213014,advanced_autonomous,21,-4,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:08.996292,Polska,P_Pluton__2_Pu_k_Piechoty_20250703213008,progressive_move,22,-6,26,-9,"Strategic move to (51, -13)"
2025-08-28T19:56:08.997445,Polska,P_Pluton__2_Pu_k_Piechoty_20250703213008,advanced_autonomous,22,-6,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:09.018065,Polska,P_Kompania__2_Batalion_Strzelc_w,progressive_move,24,-12,24,-11,"Strategic move to (51, -13)"
2025-08-28T19:56:09.019078,Polska,P_Kompania__2_Batalion_Strzelc_w,advanced_autonomous,24,-12,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:09.036128,Polska,P_Pluton__2_Pu_k_Piechoty,progressive_move,25,-1,29,-5,"Strategic move to (50, -12)"
2025-08-28T19:56:09.037130,Polska,P_Pluton__2_Pu_k_Piechoty,advanced_autonomous,25,-1,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.139602,Polska,AL_Batalion__2_Pu_k_Artylerii,progressive_move,13,-3,19,-9,"Strategic move to (50, -12)"
2025-08-28T19:56:09.139602,Polska,AL_Batalion__2_Pu_k_Artylerii,advanced_autonomous,13,-3,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.167904,Polska,TL_Pluton__2_Pluton_Tankietek,progressive_move,8,-3,12,-6,"Strategic move to (50, -12)"
2025-08-28T19:56:09.167904,Polska,TL_Pluton__2_Pluton_Tankietek,advanced_autonomous,8,-3,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.184356,Polska,P_Kompania__2_Pu_k_Piechoty,progressive_move,15,-4,19,-4,"Strategic move to (50, -12)"
2025-08-28T19:56:09.185624,Polska,P_Kompania__2_Pu_k_Piechoty,advanced_autonomous,15,-4,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.202157,Polska,P_Batalion__2_Kompania_Grenadier_w_20250703213005,progressive_move,24,-1,28,-4,"Strategic move to (50, -12)"
2025-08-28T19:56:09.202157,Polska,P_Batalion__2_Kompania_Grenadier_w_20250703213005,advanced_autonomous,24,-1,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.223632,Polska,AL_Pluton__2_Bateria_Artylerii,progressive_move,23,-6,29,-11,"Strategic move to (43, -14)"
2025-08-28T19:56:09.223632,Polska,AL_Pluton__2_Bateria_Artylerii,advanced_autonomous,23,-6,43,-14,Advanced auto mode: group 3 to keypoint
2025-08-28T19:56:09.243962,Polska,P_Batalion__2_Pu_k_Piechoty,progressive_move,27,-6,26,-6,"Strategic move to (43, -14)"
2025-08-28T19:56:09.244973,Polska,P_Batalion__2_Pu_k_Piechoty,advanced_autonomous,27,-6,43,-14,Advanced auto mode: group 3 to keypoint
2025-08-28T19:56:09.307165,Polska,P_Batalion__2_Batalion_Strzelc_w,progressive_move,30,-15,36,-15,"Strategic move to (43, -14)"
2025-08-28T19:56:09.307165,Polska,P_Batalion__2_Batalion_Strzelc_w,advanced_autonomous,30,-15,43,-14,Advanced auto mode: group 3 to keypoint
2025-08-28T19:56:09.320502,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,progressive_move,27,-12,31,-12,"Strategic move to (43, -14)"
2025-08-28T19:56:09.320502,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,advanced_autonomous,27,-12,43,-14,Advanced auto mode: group 3 to keypoint
2025-08-28T19:56:09.332052,Polska,P_Batalion__2_Kompania_Grenadier_w,progressive_move,19,-7,18,-7,"Strategic move to (28, 3)"
2025-08-28T19:56:09.332052,Polska,P_Batalion__2_Kompania_Grenadier_w,advanced_autonomous,19,-7,28,3,Advanced auto mode: group 4 to keypoint
2025-08-28T19:56:09.332052,Polska,TURN_END,turn_summary,,,,,"Turn completed: 15/16 units moved, 4 groups (advanced)"
2025-08-28T19:56:09.359732,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-28T19:56:09.366717,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,full_move,24,8,24,4,"Strategic move to (24, 4)"
2025-08-28T19:56:09.366717,Polska,P_Batalion__3_Batalion_Strzelc_w,full_move,27,7,27,3,"Strategic move to (27, 3)"
2025-08-28T19:56:09.377154,Polska,K_Batalion__3_Oddzia_Jazdy,full_move,25,14,25,10,"Strategic move to (25, 10)"
2025-08-28T19:56:09.377154,Polska,P_Pluton__3_Pu_k_Piechoty,full_move,28,12,28,8,"Strategic move to (28, 8)"
2025-08-28T19:56:09.396969,Polska,P_Batalion__3_Pu_k_Piechoty,progressive_move,17,11,21,8,"Strategic move to (51, -13)"
2025-08-28T19:56:09.396969,Polska,P_Batalion__3_Pu_k_Piechoty,advanced_autonomous,17,11,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:09.406666,Polska,AL_Batalion__3_Pu_k_Artylerii,progressive_move,19,16,22,13,"Strategic move to (51, -13)"
2025-08-28T19:56:09.407664,Polska,AL_Batalion__3_Pu_k_Artylerii,advanced_autonomous,19,16,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:09.422753,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,progressive_move,20,16,24,12,"Strategic move to (51, -13)"
2025-08-28T19:56:09.423816,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,advanced_autonomous,20,16,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:09.493842,Polska,P_Kompania__3_Batalion_Strzelc_w,progressive_move,22,12,24,10,"Strategic move to (50, -12)"
2025-08-28T19:56:09.494872,Polska,P_Kompania__3_Batalion_Strzelc_w,advanced_autonomous,22,12,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.531693,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,progressive_move,23,12,28,8,"Strategic move to (50, -12)"
2025-08-28T19:56:09.531693,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,advanced_autonomous,23,12,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:09.546961,Polska,TURN_END,turn_summary,,,,,"Turn completed: 5/9 units moved, 2 groups (advanced)"
2025-08-28T19:56:16.016969,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-28T19:56:16.055553,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,combat,31,-11,29,-11,Attack enemy AL_Pluton__2_Bateria_Artylerii
2025-08-28T19:56:16.066950,Niemcy,TŚ_Pluton__5_Panzer_Brigade,full_move,35,-13,38,-16,"Strategic move to (38, -16)"
2025-08-28T19:56:16.076057,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,full_move,45,-8,49,-12,"Strategic move to (49, -12)"
2025-08-28T19:56:16.306597,Niemcy,K_Batalion__5_Kawaleria_Einheit,progressive_move,39,-12,35,-9,"Strategic move to (15, -7)"
2025-08-28T19:56:16.307599,Niemcy,K_Batalion__5_Kawaleria_Einheit,advanced_autonomous,39,-12,15,-7,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:16.312832,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,progressive_move,41,-13,39,-12,"Strategic move to (15, -7)"
2025-08-28T19:56:16.312832,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,advanced_autonomous,41,-13,15,-7,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:16.409094,Niemcy,TL_Kompania__5_Panzer_Zug,progressive_move,35,-15,27,-8,"Strategic move to (15, -7)"
2025-08-28T19:56:16.409094,Niemcy,TL_Kompania__5_Panzer_Zug,advanced_autonomous,35,-15,15,-7,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:16.443840,Niemcy,P_Pluton__5_Infanterie_Regiment,progressive_move,39,-17,33,-10,"Strategic move to (27, 4)"
2025-08-28T19:56:16.443840,Niemcy,P_Pluton__5_Infanterie_Regiment,advanced_autonomous,39,-17,27,4,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:16.452258,Niemcy,P_Kompania__5_Grenadier_Bataillon,progressive_move,47,-9,45,-8,"Strategic move to (27, 4)"
2025-08-28T19:56:16.452258,Niemcy,P_Kompania__5_Grenadier_Bataillon,advanced_autonomous,47,-9,27,4,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:16.508956,Niemcy,AL_Kompania__5_Artillerie_Abteilung,progressive_move,50,-13,50,-14,"Strategic move to (27, 4)"
2025-08-28T19:56:16.509983,Niemcy,AL_Kompania__5_Artillerie_Abteilung,advanced_autonomous,50,-13,27,4,Advanced auto mode: group 2 to keypoint
2025-08-28T19:56:16.510987,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 6/9 units moved, 2 groups (advanced)"
2025-08-28T19:56:16.533438,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-28T19:56:16.572216,Niemcy,P_Kompania__6_Grenadier_Bataillon,progressive_move,30,5,26,5,"Strategic move to (26, 1)"
2025-08-28T19:56:16.679719,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,30,6,25,6,"Strategic move to (26, 2)"
2025-08-28T19:56:16.680726,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,full_move,31,10,30,9,"Strategic move to (30, 9)"
2025-08-28T19:56:16.696286,Niemcy,P_Batalion__6_Grenadier_Bataillon,progressive_move,31,11,31,7,"Strategic move to (27, 7)"
2025-08-28T19:56:16.819501,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,progressive_move,29,3,22,3,"Strategic move to (15, -7)"
2025-08-28T19:56:16.820504,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,advanced_autonomous,29,3,15,-7,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:16.957238,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,30,6,25,6,"Strategic move to (15, -7)"
2025-08-28T19:56:16.957238,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,advanced_autonomous,30,6,15,-7,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:17.016765,Niemcy,TL_Batalion__6_Panzer_Abteilung,progressive_move,34,1,31,1,"Strategic move to (15, -7)"
2025-08-28T19:56:17.016765,Niemcy,TL_Batalion__6_Panzer_Abteilung,advanced_autonomous,34,1,15,-7,Advanced auto mode: group 1 to keypoint
2025-08-28T19:56:17.088434,Niemcy,TL_Pluton__6_Panzer_Zug,progressive_move,32,11,32,6,"Strategic move to (27, 4)"
2025-08-28T19:56:17.089445,Niemcy,TL_Pluton__6_Panzer_Zug,advanced_autonomous,32,11,27,4,Advanced auto mode: group 2 to keypoint
