timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-12T00:03:39.780719,,,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,resupply_detailed,54,-16,54,-16,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.781739,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,resupply_detailed,46,-9,46,-9,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.781739,,,Niemcy,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 9 | UNITS_RESUPPLIED: 9/9 | BUDGET_ALLOCATED: 108 | PE_REMAINING: 126,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.796961,,target_selection,Niemcy,TL_Kompania__6_Panzer_Kompanie,,target_analysis,,,,,52,5,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,2
2025-09-12T00:03:39.800688,,,Niemcy,TL_Kompania__6_Panzer_Kompanie,,second_move,,,52,5,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.811901,,target_selection,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,,target_analysis,,,,,51,3,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,2
2025-09-12T00:03:39.815216,,,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,,second_move,,,51,3,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.838763,,target_selection,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,,target_analysis,,,,,46,6,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,2
2025-09-12T00:03:39.843122,,,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,,second_move,,,46,6,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.906748,,target_selection,Niemcy,P_Kompania__6_Infanterie_Regiment,,target_analysis,,,,,44,8,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,2
2025-09-12T00:03:39.913060,,,Niemcy,P_Kompania__6_Infanterie_Regiment,,second_move,,,44,8,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:39.940476,,target_selection,Niemcy,P_Pluton__6_Grenadier_Bataillon_20250907191921,,target_analysis,,,,,49,7,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,3,2
2025-09-12T00:03:39.945450,,,Niemcy,P_Pluton__6_Grenadier_Bataillon_20250907191921,,second_move,,,49,7,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.028653,,target_selection,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug,,target_analysis,,,,,50,-2,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,3
2025-09-12T00:03:40.034440,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug,,second_move,,,50,-2,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.086984,,target_selection,Niemcy,Z_Kompania__6_Unterst_tzungs_Bataillon,,target_analysis,,,,,47,-3,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,3
