timestamp,nation,unit_id,action_type,from_q,from_r,to_q,to_r,reason
2025-08-26T21:13:58.987325,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,advanced_autonomous,23,-8,51,-13,Advanced auto mode: group 3 to keypoint
2025-08-26T21:13:58.998229,Polska,P_Batalion__2_Kompania_Grenadier_w,progressive_move,15,-7,19,-7,"Strategic move to (52, -13)"
2025-08-26T21:13:58.999316,Polska,P_Batalion__2_Kompania_Grenadier_w,advanced_autonomous,15,-7,52,-13,Advanced auto mode: group 4 to keypoint
2025-08-26T21:13:59.000492,Polska,TURN_END,turn_summary,,,,,"Turn completed: 16/16 units moved, 4 groups (advanced)"
2025-08-26T21:13:59.503662,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:13:59.550475,Polska,P_Batalion__3_Pu_k_Piechoty,progressive_move,13,15,17,11,"Strategic move to (43, -14)"
2025-08-26T21:13:59.550475,Polska,P_Batalion__3_Pu_k_Piechoty,advanced_autonomous,13,15,43,-14,Advanced auto mode: group 1 to keypoint
2025-08-26T21:13:59.563442,Polska,AL_Batalion__3_Pu_k_Artylerii,progressive_move,16,19,19,16,"Strategic move to (43, -14)"
2025-08-26T21:13:59.563442,Polska,AL_Batalion__3_Pu_k_Artylerii,advanced_autonomous,16,19,43,-14,Advanced auto mode: group 1 to keypoint
2025-08-26T21:13:59.578294,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,progressive_move,16,20,20,16,"Strategic move to (43, -14)"
2025-08-26T21:13:59.578294,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,advanced_autonomous,16,20,43,-14,Advanced auto mode: group 1 to keypoint
2025-08-26T21:13:59.600679,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,progressive_move,19,14,24,8,"Strategic move to (43, -14)"
2025-08-26T21:13:59.600679,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,advanced_autonomous,19,14,43,-14,Advanced auto mode: group 1 to keypoint
2025-08-26T21:13:59.625818,Polska,P_Batalion__3_Batalion_Strzelc_w,progressive_move,20,13,27,7,"Strategic move to (43, -14)"
2025-08-26T21:13:59.625818,Polska,P_Batalion__3_Batalion_Strzelc_w,advanced_autonomous,20,13,43,-14,Advanced auto mode: group 1 to keypoint
2025-08-26T21:13:59.647651,Polska,P_Kompania__3_Batalion_Strzelc_w,progressive_move,20,14,22,12,"Strategic move to (51, -12)"
2025-08-26T21:13:59.648907,Polska,P_Kompania__3_Batalion_Strzelc_w,advanced_autonomous,20,14,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-26T21:13:59.659427,Polska,K_Batalion__3_Oddzia_Jazdy,progressive_move,21,18,25,14,"Strategic move to (51, -12)"
2025-08-26T21:13:59.661419,Polska,K_Batalion__3_Oddzia_Jazdy,advanced_autonomous,21,18,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-26T21:13:59.683589,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,progressive_move,23,17,23,12,"Strategic move to (51, -12)"
2025-08-26T21:13:59.683589,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,advanced_autonomous,23,17,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-26T21:13:59.696733,Polska,P_Pluton__3_Pu_k_Piechoty,progressive_move,24,16,28,12,"Strategic move to (51, -12)"
2025-08-26T21:13:59.697744,Polska,P_Pluton__3_Pu_k_Piechoty,advanced_autonomous,24,16,51,-12,Advanced auto mode: group 2 to keypoint
2025-08-26T21:13:59.698806,Polska,TURN_END,turn_summary,,,,,"Turn completed: 9/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:00.400957,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:00.497474,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,progressive_move,38,-17,31,-11,"Strategic move to (9, -4)"
2025-08-26T21:14:00.498480,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,advanced_autonomous,38,-17,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:00.507648,Niemcy,TŚ_Pluton__5_Panzer_Brigade,progressive_move,39,-17,35,-13,"Strategic move to (9, -4)"
2025-08-26T21:14:00.509106,Niemcy,TŚ_Pluton__5_Panzer_Brigade,advanced_autonomous,39,-17,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:00.522104,Niemcy,K_Batalion__5_Kawaleria_Einheit,progressive_move,43,-15,39,-12,"Strategic move to (9, -4)"
2025-08-26T21:14:00.523115,Niemcy,K_Batalion__5_Kawaleria_Einheit,advanced_autonomous,43,-15,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:00.531933,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,progressive_move,43,-14,41,-13,"Strategic move to (9, -4)"
2025-08-26T21:14:00.531933,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,advanced_autonomous,43,-14,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:00.597000,Niemcy,TL_Kompania__5_Panzer_Zug,progressive_move,44,-15,35,-15,"Strategic move to (9, -4)"
2025-08-26T21:14:00.597000,Niemcy,TL_Kompania__5_Panzer_Zug,advanced_autonomous,44,-15,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:00.678784,Niemcy,P_Pluton__5_Infanterie_Regiment,progressive_move,45,-17,39,-17,"Strategic move to (15, -7)"
2025-08-26T21:14:00.680225,Niemcy,P_Pluton__5_Infanterie_Regiment,advanced_autonomous,45,-17,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:00.684162,Niemcy,P_Kompania__5_Grenadier_Bataillon,progressive_move,49,-11,47,-9,"Strategic move to (15, -7)"
2025-08-26T21:14:00.685166,Niemcy,P_Kompania__5_Grenadier_Bataillon,advanced_autonomous,49,-11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:00.717933,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,progressive_move,50,-12,45,-8,"Strategic move to (15, -7)"
2025-08-26T21:14:00.717933,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,advanced_autonomous,50,-12,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:00.736236,Niemcy,AL_Kompania__5_Artillerie_Abteilung,progressive_move,51,-13,50,-13,"Strategic move to (15, -7)"
2025-08-26T21:14:00.737249,Niemcy,AL_Kompania__5_Artillerie_Abteilung,advanced_autonomous,51,-13,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:00.738255,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 9/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:01.242126,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:01.452112,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,progressive_move,33,3,33,-3,"Strategic move to (9, -4)"
2025-08-26T21:14:01.452112,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,advanced_autonomous,33,3,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:01.470066,Niemcy,P_Kompania__6_Grenadier_Bataillon,progressive_move,33,5,29,5,"Strategic move to (9, -4)"
2025-08-26T21:14:01.471130,Niemcy,P_Kompania__6_Grenadier_Bataillon,advanced_autonomous,33,5,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:01.519071,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,33,6,26,6,"Strategic move to (9, -4)"
2025-08-26T21:14:01.519071,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,advanced_autonomous,33,6,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:01.566572,Niemcy,TL_Batalion__6_Panzer_Abteilung,progressive_move,34,5,34,1,"Strategic move to (9, -4)"
2025-08-26T21:14:01.566572,Niemcy,TL_Batalion__6_Panzer_Abteilung,advanced_autonomous,34,5,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:01.581881,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,progressive_move,34,10,30,10,"Strategic move to (9, -4)"
2025-08-26T21:14:01.581881,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,advanced_autonomous,34,10,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:01.604882,Niemcy,P_Batalion__6_Grenadier_Bataillon,progressive_move,34,11,30,11,"Strategic move to (15, -7)"
2025-08-26T21:14:01.605886,Niemcy,P_Batalion__6_Grenadier_Bataillon,advanced_autonomous,34,11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:01.670884,Niemcy,TL_Pluton__6_Panzer_Zug,progressive_move,35,11,32,11,"Strategic move to (15, -7)"
2025-08-26T21:14:01.670884,Niemcy,TL_Pluton__6_Panzer_Zug,advanced_autonomous,35,11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:01.686577,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,progressive_move,37,12,33,12,"Strategic move to (15, -7)"
2025-08-26T21:14:01.687691,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,advanced_autonomous,37,12,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:01.715924,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,progressive_move,39,-1,34,-1,"Strategic move to (15, -7)"
2025-08-26T21:14:01.715924,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,advanced_autonomous,39,-1,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:01.735137,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,progressive_move,39,0,35,0,"Strategic move to (15, -7)"
2025-08-26T21:14:01.735137,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,advanced_autonomous,39,0,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:01.755845,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,progressive_move,39,8,39,4,"Strategic move to (27, 4)"
2025-08-26T21:14:01.756860,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,advanced_autonomous,39,8,27,4,Advanced auto mode: group 3 to keypoint
2025-08-26T21:14:01.772859,Niemcy,P_Pluton__6_Grenadier_Bataillon,progressive_move,43,-4,39,0,"Strategic move to (27, 4)"
2025-08-26T21:14:01.774007,Niemcy,P_Pluton__6_Grenadier_Bataillon,advanced_autonomous,43,-4,27,4,Advanced auto mode: group 3 to keypoint
2025-08-26T21:14:01.789648,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,progressive_move,43,-3,39,-3,"Strategic move to (27, 4)"
2025-08-26T21:14:01.790649,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,advanced_autonomous,43,-3,27,4,Advanced auto mode: group 3 to keypoint
2025-08-26T21:14:01.844406,Niemcy,AL_Pluton__6_Artillerie_Abteilung,progressive_move,44,9,36,9,"Strategic move to (27, 4)"
2025-08-26T21:14:01.844406,Niemcy,AL_Pluton__6_Artillerie_Abteilung,advanced_autonomous,44,9,27,4,Advanced auto mode: group 3 to keypoint
2025-08-26T21:14:01.869067,Niemcy,AL_Kompania__6_Artillerie_Abteilung,progressive_move,47,2,41,2,"Strategic move to (27, 4)"
2025-08-26T21:14:01.869067,Niemcy,AL_Kompania__6_Artillerie_Abteilung,advanced_autonomous,47,2,27,4,Advanced auto mode: group 3 to keypoint
2025-08-26T21:14:01.912892,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,progressive_move,51,-6,44,0,"Strategic move to (28, 3)"
2025-08-26T21:14:01.915975,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,advanced_autonomous,51,-6,28,3,Advanced auto mode: group 4 to keypoint
2025-08-26T21:14:01.945678,Niemcy,AL_Batalion__6_Artillerie_Abteilung,progressive_move,54,1,46,8,"Strategic move to (28, 3)"
2025-08-26T21:14:01.945678,Niemcy,AL_Batalion__6_Artillerie_Abteilung,advanced_autonomous,54,1,28,3,Advanced auto mode: group 4 to keypoint
2025-08-26T21:14:01.945678,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 17/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:02.659144,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:02.692058,Polska,P_Pluton__2_Batalion_Strzelc_w,progressive_move,12,-6,11,-5,"Strategic move to (51, -13)"
2025-08-26T21:14:02.693085,Polska,P_Pluton__2_Batalion_Strzelc_w,advanced_autonomous,12,-6,51,-13,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:02.718266,Polska,TL_Pluton__2_Pluton_Tankietek,progressive_move,8,-3,7,-3,"Strategic move to (50, -12)"
2025-08-26T21:14:02.719310,Polska,TL_Pluton__2_Pluton_Tankietek,advanced_autonomous,8,-3,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:02.720331,Polska,TURN_END,turn_summary,,,,,"Turn completed: 2/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:03.222310,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:03.244680,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:03.953895,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:03.995614,Niemcy,P_Pluton__5_Infanterie_Regiment,progressive_move,39,-17,38,-16,"Strategic move to (15, -7)"
2025-08-26T21:14:03.998081,Niemcy,P_Pluton__5_Infanterie_Regiment,advanced_autonomous,39,-17,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:04.006448,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,progressive_move,45,-8,44,-8,"Strategic move to (15, -7)"
2025-08-26T21:14:04.007586,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,advanced_autonomous,45,-8,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:04.008680,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 2/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:04.514618,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:04.564644,Niemcy,P_Kompania__6_Grenadier_Bataillon,progressive_move,30,5,29,5,"Strategic move to (9, -4)"
2025-08-26T21:14:04.567699,Niemcy,P_Kompania__6_Grenadier_Bataillon,advanced_autonomous,30,5,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:04.595507,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,30,6,26,6,"Strategic move to (9, -4)"
2025-08-26T21:14:04.596492,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,advanced_autonomous,30,6,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:04.602310,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,progressive_move,31,10,30,10,"Strategic move to (9, -4)"
2025-08-26T21:14:04.602310,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,advanced_autonomous,31,10,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:04.605483,Niemcy,P_Batalion__6_Grenadier_Bataillon,progressive_move,31,11,30,11,"Strategic move to (15, -7)"
2025-08-26T21:14:04.605483,Niemcy,P_Batalion__6_Grenadier_Bataillon,advanced_autonomous,31,11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:04.605483,Niemcy,TL_Pluton__6_Panzer_Zug,progressive_move,32,11,31,11,"Strategic move to (15, -7)"
2025-08-26T21:14:04.605483,Niemcy,TL_Pluton__6_Panzer_Zug,advanced_autonomous,32,11,15,-7,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:04.605483,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 5/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:05.318244,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:05.329904,Polska,TL_Pluton__2_Pluton_Tankietek,progressive_move,7,-3,10,-5,"Strategic move to (50, -12)"
2025-08-26T21:14:05.329904,Polska,TL_Pluton__2_Pluton_Tankietek,advanced_autonomous,7,-3,50,-12,Advanced auto mode: group 2 to keypoint
2025-08-26T21:14:05.331908,Polska,TURN_END,turn_summary,,,,,"Turn completed: 1/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:05.861098,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:06.385318,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:07.094796,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:07.112933,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:07.618378,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:07.633359,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,29,6,26,6,"Strategic move to (9, -4)"
2025-08-26T21:14:07.633359,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,advanced_autonomous,29,6,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:07.637037,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 1/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:08.345699,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:08.390876,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:08.896631,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:08.929696,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:09.640609,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:09.648387,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:10.155742,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:10.194973,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,28,6,26,6,"Strategic move to (9, -4)"
2025-08-26T21:14:10.196044,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,advanced_autonomous,28,6,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:10.199574,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 1/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:10.911689,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:10.952828,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:11.458898,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:11.490393,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:12.198851,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:12.234253,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:12.741545,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:12.796669,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,progressive_move,27,6,26,6,"Strategic move to (9, -4)"
2025-08-26T21:14:12.797675,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,advanced_autonomous,27,6,9,-4,Advanced auto mode: group 1 to keypoint
2025-08-26T21:14:12.802353,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 1/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:13.513811,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:13.563779,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:14.067401,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:14.097776,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:14.810603,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:14.849166,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:15.352687,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:15.401124,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:16.118440,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:16.164152,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:16.669695,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:16.689019,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:17.404478,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:17.452051,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:17.953618,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:18.002161,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:18.717183,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:18.732254,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:19.234652,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:19.275171,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:19.986650,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-26T21:14:20.022014,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:20.525219,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-26T21:14:20.573481,Niemcy,TURN_END,turn_summary,,,,,"Turn completed: 0/17 units moved, 4 groups (advanced)"
2025-08-26T21:14:21.291613,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-26T21:14:21.339397,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/16 units moved, 4 groups (advanced)"
2025-08-26T21:14:21.841110,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-26T21:14:21.878002,Polska,TURN_END,turn_summary,,,,,"Turn completed: 0/9 units moved, 2 groups (advanced)"
2025-08-26T21:14:22.588424,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
