timestamp,nation,unit_id,action_type,from_q,from_r,to_q,to_r,reason
2025-08-25T23:14:12.012599,Polska,AL_Pluton__2_Bateria_Artylerii,move_partial,17,-1,17,-5,"Partial path to target (16, -8) (MP limited)"
2025-08-25T23:14:12.013848,Polska,AL_Pluton__2_Bateria_Artylerii,tactical_move,17,-1,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.017283,Polska,P_Batalion__2_Pu_k_Piechoty,move_partial,23,-3,20,-4,"Partial path to target (16, -8) (MP limited)"
2025-08-25T23:14:12.017283,Polska,P_Batalion__2_Pu_k_Piechoty,tactical_move,23,-3,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.031411,Polska,TL_Kompania__2_Pluton_Tankietek,move_partial,23,-7,20,-6,"Partial path to target (16, -8) (MP limited)"
2025-08-25T23:14:12.032423,Polska,TL_Kompania__2_Pluton_Tankietek,tactical_move,23,-7,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.041605,Polska,P_Batalion__2_Batalion_Strzelc_w,move_partial,24,-8,18,-9,"Partial path to target (16, -8) (MP limited)"
2025-08-25T23:14:12.046780,Polska,P_Batalion__2_Batalion_Strzelc_w,tactical_move,24,-8,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.051860,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,move_partial,23,-8,20,-9,"Partial path to target (16, -8) (MP limited)"
2025-08-25T23:14:12.051860,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,tactical_move,23,-8,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.058881,Polska,P_Batalion__2_Kompania_Grenadier_w,move_full,15,-7,16,-8,"Full path to target (16, -8)"
2025-08-25T23:14:12.060782,Polska,P_Batalion__2_Kompania_Grenadier_w,tactical_move,15,-7,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.064040,Polska,TURN_END,turn_summary,,,,,Turn completed: 16/16 units moved
2025-08-25T23:14:12.072493,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-25T23:14:12.084130,Polska,P_Batalion__3_Pu_k_Piechoty,move_full,13,15,9,19,"Full path to target (9, 19)"
2025-08-25T23:14:12.153741,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-25T23:14:12.179743,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_partial,38,-17,42,-14,"Partial path to target (44, -14) (MP limited)"
2025-08-25T23:14:12.180910,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,tactical_move,38,-17,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:12.187136,Niemcy,TŚ_Pluton__5_Panzer_Brigade,move_partial,39,-17,40,-14,"Partial path to target (44, -14) (MP limited)"
2025-08-25T23:14:12.187136,Niemcy,TŚ_Pluton__5_Panzer_Brigade,tactical_move,39,-17,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:12.196143,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_full,43,-15,44,-14,"Full path to target (44, -14)"
2025-08-25T23:14:12.196143,Niemcy,K_Batalion__5_Kawaleria_Einheit,tactical_move,43,-15,44,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:12.202174,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,move_full,43,-14,43,-15,"Full path to target (43, -15)"
2025-08-25T23:14:12.203211,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,tactical_move,43,-14,43,-15,SECURE_KEYPOINT mission
2025-08-25T23:14:12.210904,Niemcy,TL_Kompania__5_Panzer_Zug,move_full,44,-15,42,-13,"Full path to target (42, -13)"
2025-08-25T23:14:12.211257,Niemcy,TL_Kompania__5_Panzer_Zug,tactical_move,44,-15,42,-13,SECURE_KEYPOINT mission
2025-08-25T23:14:12.214982,Niemcy,P_Pluton__5_Infanterie_Regiment,move_full,45,-17,44,-15,"Full path to target (44, -15)"
2025-08-25T23:14:12.214982,Niemcy,P_Pluton__5_Infanterie_Regiment,tactical_move,45,-17,44,-15,SECURE_KEYPOINT mission
2025-08-25T23:14:12.214982,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_partial,49,-11,47,-11,"Partial path to target [43, -14] (MP limited)"
2025-08-25T23:14:12.214982,Niemcy,P_Kompania__5_Grenadier_Bataillon,tactical_move,49,-11,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:12.226270,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,move_partial,50,-12,45,-13,"Partial path to target [43, -14] (MP limited)"
2025-08-25T23:14:12.228096,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,tactical_move,50,-12,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:12.230132,Niemcy,AL_Kompania__5_Artillerie_Abteilung,move_partial,51,-13,50,-14,"Partial path to target [43, -14] (MP limited)"
2025-08-25T23:14:12.231242,Niemcy,AL_Kompania__5_Artillerie_Abteilung,tactical_move,51,-13,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:12.232253,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 9/9 units moved
2025-08-25T23:14:12.243225,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-25T23:14:12.253920,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,move_partial,33,3,39,1,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.255290,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,tactical_move,33,3,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.264770,Niemcy,P_Kompania__6_Grenadier_Bataillon,move_partial,33,5,37,1,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.266088,Niemcy,P_Kompania__6_Grenadier_Bataillon,tactical_move,33,5,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.283366,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,move_partial,33,6,40,1,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.284739,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,tactical_move,33,6,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.295853,Niemcy,TL_Batalion__6_Panzer_Abteilung,move_partial,34,5,38,1,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.296851,Niemcy,TL_Batalion__6_Panzer_Abteilung,tactical_move,34,5,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.301317,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,move_partial,34,10,36,6,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.301317,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,tactical_move,34,10,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.315555,Niemcy,P_Batalion__6_Grenadier_Bataillon,move_partial,34,11,36,7,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.315555,Niemcy,P_Batalion__6_Grenadier_Bataillon,tactical_move,34,11,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.322064,Niemcy,TL_Pluton__6_Panzer_Zug,move_partial,35,11,37,6,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.323078,Niemcy,TL_Pluton__6_Panzer_Zug,tactical_move,35,11,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.340414,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,move_partial,37,12,37,8,"Partial path to target (40, 0) (MP limited)"
2025-08-25T23:14:12.341418,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,tactical_move,37,12,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.347062,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,move_full,39,-1,40,0,"Full path to target (40, 0)"
2025-08-25T23:14:12.347062,Niemcy,TL_Pluton__6_Panzer_Zug_20250703213840,tactical_move,39,-1,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.372761,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,move_full,39,0,40,-1,"Full path to target (40, -1)"
2025-08-25T23:14:12.373763,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213836,tactical_move,39,0,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.386878,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,move_partial,39,8,39,4,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.386878,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,tactical_move,39,8,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.399773,Niemcy,P_Pluton__6_Grenadier_Bataillon,move_partial,43,-4,41,-2,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.400794,Niemcy,P_Pluton__6_Grenadier_Bataillon,tactical_move,43,-4,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.413619,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,move_partial,43,-3,41,-1,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.414720,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,tactical_move,43,-3,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.446660,Niemcy,AL_Pluton__6_Artillerie_Abteilung,move_partial,44,9,39,6,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.448678,Niemcy,AL_Pluton__6_Artillerie_Abteilung,tactical_move,44,9,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.477516,Niemcy,AL_Kompania__6_Artillerie_Abteilung,move_partial,47,2,41,2,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.478512,Niemcy,AL_Kompania__6_Artillerie_Abteilung,tactical_move,47,2,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.516760,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,move_partial,51,-6,44,-5,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.516760,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,tactical_move,51,-6,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.554302,Niemcy,AL_Batalion__6_Artillerie_Abteilung,move_partial,54,1,47,0,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:12.554302,Niemcy,AL_Batalion__6_Artillerie_Abteilung,tactical_move,54,1,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:12.560984,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 17/17 units moved
2025-08-25T23:14:12.626382,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 2
2025-08-25T23:14:12.645792,Polska,AL_Kompania__2_Dywizjon_Artylerii,move_partial,7,3,9,-1,"Partial path to target [15, -7] (MP limited)"
2025-08-25T23:14:12.645792,Polska,AL_Kompania__2_Dywizjon_Artylerii,tactical_move,7,3,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.648841,Polska,P_Pluton__2_Batalion_Strzelc_w,move_full,13,-6,14,-7,"Full path to target (14, -7)"
2025-08-25T23:14:12.649591,Polska,P_Pluton__2_Batalion_Strzelc_w,tactical_move,13,-6,14,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.649591,Polska,TL_Pluton__2_Pluton_Tankietek_20250703213014,move_partial,16,-5,15,-7,"Partial path to target [15, -7] (MP limited)"
2025-08-25T23:14:12.654777,Polska,TL_Pluton__2_Pluton_Tankietek_20250703213014,tactical_move,16,-5,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.662641,Polska,P_Pluton__2_Pu_k_Piechoty_20250703213008,move_partial,16,-4,15,-6,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.662641,Polska,P_Pluton__2_Pu_k_Piechoty_20250703213008,tactical_move,16,-4,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.749942,Polska,P_Pluton__2_Pu_k_Piechoty,move_partial,18,2,15,1,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.749942,Polska,P_Pluton__2_Pu_k_Piechoty,tactical_move,18,2,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.752821,Polska,AL_Batalion__2_Pu_k_Artylerii,move_partial,13,-5,13,-6,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.753941,Polska,AL_Batalion__2_Pu_k_Artylerii,tactical_move,13,-5,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.824623,Polska,TL_Pluton__2_Pluton_Tankietek,move_failed,12,-6,14,-6,Failed: Brak ścieżki do celu.
2025-08-25T23:14:12.824623,Polska,P_Kompania__2_Pu_k_Piechoty,move_partial,14,-5,14,-6,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.824623,Polska,P_Kompania__2_Pu_k_Piechoty,tactical_move,14,-5,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.847131,Polska,P_Batalion__2_Kompania_Grenadier_w_20250703213005,move_partial,16,3,15,0,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.847131,Polska,P_Batalion__2_Kompania_Grenadier_w_20250703213005,tactical_move,16,3,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.851789,Polska,AL_Pluton__2_Bateria_Artylerii,move_partial,17,-5,15,-5,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.852806,Polska,AL_Pluton__2_Bateria_Artylerii,tactical_move,17,-5,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.858783,Polska,P_Batalion__2_Pu_k_Piechoty,move_partial,20,-4,16,-4,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.861424,Polska,P_Batalion__2_Pu_k_Piechoty,tactical_move,20,-4,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.864657,Polska,TL_Kompania__2_Pluton_Tankietek,move_partial,20,-6,17,-5,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.865762,Polska,TL_Kompania__2_Pluton_Tankietek,tactical_move,20,-6,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.869069,Polska,P_Batalion__2_Batalion_Strzelc_w,move_partial,18,-9,17,-8,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.869069,Polska,P_Batalion__2_Batalion_Strzelc_w,tactical_move,18,-9,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.875423,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,move_partial,20,-9,18,-9,"Partial path to target (15, -8) (MP limited)"
2025-08-25T23:14:12.876376,Polska,P_Kompania__2_Batalion_Strzelc_w_20250703213012,tactical_move,20,-9,15,-7,SECURE_KEYPOINT mission
2025-08-25T23:14:12.879496,Polska,TURN_END,turn_summary,,,,,Turn completed: 13/16 units moved
2025-08-25T23:14:12.883825,Polska,TURN_START,turn_begin,,,,,AI Commander turn started for player 3
2025-08-25T23:14:12.896162,Polska,P_Batalion__3_Pu_k_Piechoty,move_partial,9,19,11,17,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:12.896162,Polska,P_Batalion__3_Pu_k_Piechoty,tactical_move,9,19,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:12.900528,Polska,AL_Batalion__3_Pu_k_Artylerii,move_partial,16,19,14,18,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:12.901682,Polska,AL_Batalion__3_Pu_k_Artylerii,tactical_move,16,19,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:12.910962,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,move_partial,16,20,15,17,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:12.911715,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa,tactical_move,16,20,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:12.914126,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,move_full,19,14,13,14,"Full path to target (13, 14)"
2025-08-25T23:14:12.915496,Polska,TS_Kompania__3_Sam_Pancerny_Einheit,tactical_move,19,14,13,14,SECURE_KEYPOINT mission
2025-08-25T23:14:13.248498,Polska,P_Batalion__3_Batalion_Strzelc_w,move_partial,20,13,14,14,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:13.248498,Polska,P_Batalion__3_Batalion_Strzelc_w,tactical_move,20,13,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:13.259227,Polska,P_Kompania__3_Batalion_Strzelc_w,move_partial,20,14,18,14,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:13.260291,Polska,P_Kompania__3_Batalion_Strzelc_w,tactical_move,20,14,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:13.265367,Polska,K_Batalion__3_Oddzia_Jazdy,move_partial,21,18,17,18,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:13.266432,Polska,K_Batalion__3_Oddzia_Jazdy,tactical_move,21,18,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:13.273137,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,move_partial,23,17,18,17,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:13.273654,Polska,TL_Batalion__3_Kompania_Czo_g_w_Lekkich,tactical_move,23,17,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:13.281470,Polska,P_Pluton__3_Pu_k_Piechoty,move_partial,24,16,20,16,"Partial path to target [13, 15] (MP limited)"
2025-08-25T23:14:13.281470,Polska,P_Pluton__3_Pu_k_Piechoty,tactical_move,24,16,13,15,SECURE_KEYPOINT mission
2025-08-25T23:14:13.282591,Polska,TURN_END,turn_summary,,,,,Turn completed: 9/9 units moved
2025-08-25T23:14:13.331912,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 5
2025-08-25T23:14:13.408556,Niemcy,P_Batalion__5_Sch_tzen_Kompanie,move_failed,42,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-25T23:14:13.424614,Niemcy,TŚ_Pluton__5_Panzer_Brigade,move_partial,40,-14,41,-14,"Partial path to target [43, -14] (MP limited)"
2025-08-25T23:14:13.425618,Niemcy,TŚ_Pluton__5_Panzer_Brigade,tactical_move,40,-14,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:13.495232,Niemcy,K_Batalion__5_Kawaleria_Einheit,move_failed,44,-14,43,-14,Failed: Brak ścieżki do celu.
2025-08-25T23:14:13.561066,Niemcy,P_Kompania__5_Sch_tzen_Kompanie,move_failed,43,-15,43,-14,Failed: Brak ścieżki do celu.
2025-08-25T23:14:13.566600,Niemcy,TL_Kompania__5_Panzer_Zug,move_partial,42,-13,43,-14,"Partial path to target [43, -14] (MP limited)"
2025-08-25T23:14:13.567774,Niemcy,TL_Kompania__5_Panzer_Zug,tactical_move,42,-13,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:13.577097,Niemcy,P_Pluton__5_Infanterie_Regiment,move_failed,44,-15,41,-13,Failed: Brak ścieżki do celu.
2025-08-25T23:14:13.580389,Niemcy,P_Kompania__5_Grenadier_Bataillon,move_partial,47,-11,47,-13,"Partial path to target (42, -13) (MP limited)"
2025-08-25T23:14:13.581667,Niemcy,P_Kompania__5_Grenadier_Bataillon,tactical_move,47,-11,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:13.584902,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,move_partial,45,-13,44,-13,"Partial path to target (42, -13) (MP limited)"
2025-08-25T23:14:13.584902,Niemcy,TS_Batalion__5_Sam_Pancerny_Einheit,tactical_move,45,-13,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:13.589350,Niemcy,AL_Kompania__5_Artillerie_Abteilung,move_partial,50,-14,48,-15,"Partial path to target (42, -13) (MP limited)"
2025-08-25T23:14:13.589350,Niemcy,AL_Kompania__5_Artillerie_Abteilung,tactical_move,50,-14,43,-14,SECURE_KEYPOINT mission
2025-08-25T23:14:13.590664,Niemcy,TURN_END,turn_summary,,,,,Turn completed: 5/9 units moved
2025-08-25T23:14:13.600554,Niemcy,TURN_START,turn_begin,,,,,AI Commander turn started for player 6
2025-08-25T23:14:13.603587,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,move_partial,39,1,39,0,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:13.604593,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213844,tactical_move,39,1,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.608657,Niemcy,P_Kompania__6_Grenadier_Bataillon,move_full,37,1,38,0,"Full path to target (38, 0)"
2025-08-25T23:14:13.610191,Niemcy,P_Kompania__6_Grenadier_Bataillon,tactical_move,37,1,38,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.618451,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,move_partial,40,1,39,1,"Partial path to target (39, -1) (MP limited)"
2025-08-25T23:14:13.618451,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,tactical_move,40,1,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.623274,Niemcy,TL_Batalion__6_Panzer_Abteilung,move_full,38,1,39,-1,"Full path to target (39, -1)"
2025-08-25T23:14:13.624391,Niemcy,TL_Batalion__6_Panzer_Abteilung,tactical_move,38,1,39,-1,SECURE_KEYPOINT mission
2025-08-25T23:14:13.632003,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,move_partial,36,6,37,2,"Partial path to target (38, 1) (MP limited)"
2025-08-25T23:14:13.632003,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213838,tactical_move,36,6,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.638852,Niemcy,P_Batalion__6_Grenadier_Bataillon,move_partial,36,7,36,3,"Partial path to target (38, 1) (MP limited)"
2025-08-25T23:14:13.638852,Niemcy,P_Batalion__6_Grenadier_Bataillon,tactical_move,36,7,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.646443,Niemcy,TL_Pluton__6_Panzer_Zug,move_full,37,6,38,1,"Full path to target (38, 1)"
2025-08-25T23:14:13.647115,Niemcy,TL_Pluton__6_Panzer_Zug,tactical_move,37,6,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.647115,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,move_partial,37,8,37,4,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:13.647115,Niemcy,P_Kompania__6_Sch_tzen_Kompanie_20250703213834,tactical_move,37,8,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.797865,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,move_partial,39,4,39,2,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:13.797865,Niemcy,P_Batalion__6_Sch_tzen_Kompanie,tactical_move,39,4,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.928485,Niemcy,AL_Pluton__6_Artillerie_Abteilung,move_partial,39,6,39,5,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:13.928485,Niemcy,AL_Pluton__6_Artillerie_Abteilung,tactical_move,39,6,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.936448,Niemcy,AL_Kompania__6_Artillerie_Abteilung,move_partial,41,2,40,1,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:13.937450,Niemcy,AL_Kompania__6_Artillerie_Abteilung,tactical_move,41,2,39,0,SECURE_KEYPOINT mission
2025-08-25T23:14:13.942332,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,move_partial,44,-5,41,-3,"Partial path to target [39, 0] (MP limited)"
2025-08-25T23:14:13.945066,Niemcy,P_Pluton__6_Sch_tzen_Kompanie_20250703213835,tactical_move,44,-5,39,0,SECURE_KEYPOINT mission
