timestamp,component,level,message,context
2025-10-04T22:02:44,TOKEN,INFO,"P_Kompania__5_Grenadier_Bataillon: ruch na (35, -3) udany","{""destination_q"": 35, ""destination_r"": -3, ""remaining_mp"": 4, ""remaining_fuel"": 0, ""movement_step_distance"": 1, ""mp_spent"": 0, ""movement_mode"": ""march""}"
2025-10-04T22:02:44,TOKEN,DEBUG,P_Kompania__5_Grenadier_Bataillon: uzupełnia paliwo o 1,"{""fuel_after"": 1, ""movement_mode"": ""march""}"
2025-10-04T22:02:44,TOKEN,DEBUG,P_Kompania__5_Grenadier_Bataillon: uzupełnia paliwo o 1,"{""fuel_after"": 2, ""movement_mode"": ""march""}"
2025-10-04T22:02:44,TOKEN,INFO,P_Kompania__5_Grenadier_Bataillon: koniec tury (wydane PE=2),"{""allocated_pe"": 23, ""spent_pe"": 2, ""unused_pe"": 21, ""movement_success"": true, ""movement_attempts"": 1, ""movement_destination"": [35, -3], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 1, ""movement_mp_spent"": 0, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 23, ""resupply_spent"": 2, ""refueled"": 2, ""combat_restored"": 0, ""reserved_pe"": 42, ""remaining_mp"": 4, ""remaining_fuel"": 2, ""combat_value"": 11, ""movement_mode"": ""march"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": false}"
2025-10-04T22:02:44,TOKEN,INFO,Z_Batalion__5_Aufkl_rungs_Zug: start tury (budżet PE=23),"{""allocated_pe"": 23, ""position_q"": 35, ""position_r"": -4, ""move_points"": 5, ""fuel"": 4, ""combat_value"": 7, ""movement_mode"": ""march"", ""status"": ""normal"", ""planned_actions"": [""maneuver""], ""action_profile"": ""patrol""}"
2025-10-04T22:02:44,TOKEN,INFO,"Z_Batalion__5_Aufkl_rungs_Zug: ruch na (34, -3) udany","{""destination_q"": 34, ""destination_r"": -3, ""remaining_mp"": 6, ""remaining_fuel"": 2, ""movement_step_distance"": 1, ""mp_spent"": 0, ""movement_mode"": ""march""}"
2025-10-04T22:02:44,TOKEN,DEBUG,Z_Batalion__5_Aufkl_rungs_Zug: uzupełnia paliwo o 1,"{""fuel_after"": 3, ""movement_mode"": ""march""}"
2025-10-04T22:02:44,TOKEN,DEBUG,Z_Batalion__5_Aufkl_rungs_Zug: uzupełnia paliwo o 1,"{""fuel_after"": 4, ""movement_mode"": ""march""}"
2025-10-04T22:02:44,TOKEN,INFO,Z_Batalion__5_Aufkl_rungs_Zug: koniec tury (wydane PE=2),"{""allocated_pe"": 23, ""spent_pe"": 2, ""unused_pe"": 21, ""movement_success"": true, ""movement_attempts"": 1, ""movement_destination"": [34, -3], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 1, ""movement_mp_spent"": 0, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 23, ""resupply_spent"": 2, ""refueled"": 2, ""combat_restored"": 0, ""reserved_pe"": 42, ""remaining_mp"": 6, ""remaining_fuel"": 4, ""combat_value"": 7, ""movement_mode"": ""march"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": false}"
2025-10-04T22:02:45,TOKEN,INFO,Z_Batalion__6_Versorgungs_Kompanie_20251004090848: start tury (budżet PE=23),"{""allocated_pe"": 23, ""position_q"": 39, ""position_r"": -1, ""move_points"": 5, ""fuel"": 4, ""combat_value"": 7, ""movement_mode"": ""combat"", ""status"": ""normal"", ""planned_actions"": [""attack"", ""maneuver""], ""action_profile"": ""combat""}"
