timestamp,component,level,message,context
2025-10-06T23:18:43,TOKEN,INFO,Z_Pluton__2_PL_Z_Pluton: start tury (budżet PE=11),"{""allocated_pe"": 11, ""position_q"": 17, ""position_r"": -5, ""move_points"": 6, ""fuel"": 4, ""combat_value"": 4, ""movement_mode"": ""march"", ""status"": ""normal"", ""planned_actions"": [""maneuver""], ""action_profile"": ""patrol"", ""specialist"": ""SupplySpecialist"", ""human_note"": ""Cel KP (15, -7) | wart 100, dyst 4, zag 0, score 20.0"", ""specialist_notes"": null, ""specialist_flags"": ""zmiana_celu_kp"", ""shared_contacts"": 0}"
2025-10-06T23:18:43,TOKEN,INFO,"Z_Pluton__2_PL_Z_Pluton: ruch na (16, -5) udany","{""destination_q"": 16, ""destination_r"": -5, ""remaining_mp"": 8, ""remaining_fuel"": 3, ""movement_step_distance"": 1, ""mp_spent"": 0, ""movement_mode"": ""march""}"
2025-10-06T23:18:43,TOKEN,INFO,"Z_Pluton__2_PL_Z_Pluton: ruch na (15, -5) udany","{""destination_q"": 15, ""destination_r"": -5, ""remaining_mp"": 7, ""remaining_fuel"": 2, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""march""}"
2025-10-06T23:18:43,TOKEN,INFO,"Z_Pluton__2_PL_Z_Pluton: ruch na (15, -6) udany","{""destination_q"": 15, ""destination_r"": -6, ""remaining_mp"": 6, ""remaining_fuel"": 1, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""march""}"
2025-10-06T23:18:43,TOKEN,INFO,"Z_Pluton__2_PL_Z_Pluton: ruch na (15, -7) udany","{""destination_q"": 15, ""destination_r"": -7, ""remaining_mp"": 5, ""remaining_fuel"": 0, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""march""}"
2025-10-06T23:18:43,TOKEN,DEBUG,Z_Pluton__2_PL_Z_Pluton: uzupełnia paliwo o 3,"{""fuel_after"": 3, ""movement_mode"": ""march""}"
2025-10-06T23:18:43,TOKEN,DEBUG,Z_Pluton__2_PL_Z_Pluton: uzupełnia paliwo o 1,"{""fuel_after"": 4, ""movement_mode"": ""march""}"
2025-10-06T23:18:43,TOKEN,INFO,Z_Pluton__2_PL_Z_Pluton: koniec tury (wydane PE=4),"{""allocated_pe"": 11, ""spent_pe"": 4, ""unused_pe"": 7, ""movement_success"": true, ""movement_attempts"": 4, ""movement_destination"": [15, -7], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 4, ""movement_mp_spent"": 3, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 11, ""resupply_spent"": 4, ""refueled"": 4, ""combat_restored"": 0, ""reserved_pe"": 14, ""remaining_mp"": 5, ""remaining_fuel"": 4, ""combat_value"": 4, ""movement_mode"": ""march"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": false, ""hold_reason"": null, ""specialist"": ""SupplySpecialist"", ""specialist_flags"": ""zmiana_celu_kp"", ""shared_contacts"": 0}"
2025-10-06T23:18:43,TOKEN,INFO,K_Pluton__2_PL_K_Pluton: start tury (budżet PE=11),"{""allocated_pe"": 11, ""position_q"": 20, ""position_r"": 3, ""move_points"": 6, ""fuel"": 4, ""combat_value"": 6, ""movement_mode"": ""march"", ""status"": ""normal"", ""planned_actions"": [""maneuver""], ""action_profile"": ""patrol"", ""specialist"": ""CavalrySpecialist"", ""human_note"": null, ""specialist_notes"": null, ""specialist_flags"": null, ""shared_contacts"": 0}"
2025-10-06T23:18:43,TOKEN,INFO,"K_Pluton__2_PL_K_Pluton: ruch na (21, 3) udany","{""destination_q"": 21, ""destination_r"": 3, ""remaining_mp"": 8, ""remaining_fuel"": 3, ""movement_step_distance"": 1, ""mp_spent"": 0, ""movement_mode"": ""march""}"
