timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-26T19:08:43.052336,,Niemcy,63,15,15,30,33,COMBO,0,0,0
2025-08-26T19:08:45.404545,,Niemcy,39,0,0,0,39,HOLD,0,0,0
2025-08-26T19:08:46.560461,,Niemcy,67,40,0,40,27,ALLOCATE,0,0,0
2025-08-26T19:08:47.384422,,Niemcy,108,64,0,64,44,ALLOCATE,0,0,0
2025-08-26T19:08:48.444375,,Niemcy,148,61,0,61,87,COMBO,0,0,0
2025-08-26T19:08:48.930295,,Niemcy,106,63,0,63,43,ALLOCATE,0,0,0
2025-08-26T19:08:49.400639,,Niemcy,79,47,0,47,32,ALLOCATE,0,0,0
2025-08-26T19:08:49.877896,,Niemcy,86,51,0,51,35,ALLOCATE,0,0,0
2025-08-26T19:08:50.680848,,Niemcy,120,72,0,72,48,ALLOCATE,0,0,0
