timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-25T22:39:44.057599,1,Polska,ORDERS_ISSUED_EXPANSION,phase_1.0_vp_0,0.0,0.0,0,0,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 0, ""fuel_ratio"": 0.0, ""phase"": ""UNKNOWN"", ""vp_situation"": ""UNKNOWN""}"
2025-08-25T22:39:44.078596,2,Polska,ORDERS_ISSUED_EXPANSION,phase_1.0_vp_0,0.0,0.0,0,0,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 0, ""fuel_ratio"": 0.0, ""phase"": ""UNKNOWN"", ""vp_situation"": ""UNKNOWN""}"
2025-08-25T22:39:44.135712,5,Polska,ORDERS_ISSUED_EXPANSION,phase_1.0_vp_0,0.0,0.0,0,0,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 0, ""fuel_ratio"": 0.0, ""phase"": ""UNKNOWN"", ""vp_situation"": ""UNKNOWN""}"
2025-08-25T22:39:44.804292,6,Polska,ORDERS_ISSUED_EXPANSION,phase_1.0_vp_0,0.0,0.0,0,0,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 0, ""fuel_ratio"": 0.0, ""phase"": ""UNKNOWN"", ""vp_situation"": ""UNKNOWN""}"
