timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,action,orders_issued,low_fuel_ratio,total_units,allocate_budget,purchase_budget,econ_after,vp_own,vp_enemy,vp_status
2025-09-14T14:25:03.982243,,Niemcy,42,0,0,0,42,HOLD,HOLD,0,0.0,20,0,0,42,0,0,0
2025-09-14T14:25:08.619637,,Niemcy,134,31,0,31,103,COMBO,COMBO,0,0.05,20,0,0,103,0,0,0
2025-09-14T14:25:14.740300,,Niemcy,246,73,0,73,173,COMBO,COMBO,0,0.45,20,0,0,173,0,0,0
2025-09-14T14:25:21.455379,,Niemcy,230,69,0,69,161,COMBO,COMBO,0,0.75,20,0,0,161,0,0,0
2025-09-14T14:25:28.431697,,Niemcy,207,61,0,61,146,COMBO,COMBO,0,0.7777777777777778,18,0,0,146,0,10,-10
2025-09-14T14:25:34.243061,,Niemcy,199,59,0,59,140,COMBO,COMBO,0,0.5,18,0,0,140,0,10,-10
2025-09-14T14:25:39.809275,,Niemcy,210,63,0,63,147,COMBO,COMBO,0,0.5294117647058824,17,0,0,147,0,22,-22
2025-09-14T14:25:47.296035,,Niemcy,246,73,0,73,173,COMBO,COMBO,0,0.7647058823529411,17,0,0,173,0,22,-22
2025-09-14T14:25:54.452721,,Niemcy,241,72,0,72,169,COMBO,COMBO,0,0.9375,16,0,0,169,0,34,-34
