timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-08-26T18:55:25.533675,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:25.533675,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:28.018687,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:28.864196,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:30.622600,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:31.685399,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T18:55:34.006533,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T18:55:36.136874,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T18:55:36.136874,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T18:55:36.136874,,"52,-13",miasto,0,Neutral,0,0
