timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-24T22:01:03.235211,,Niemcy,95,22,16,38,57,COMBO,0,0,0
2025-08-24T22:01:04.063049,,Niemcy,96,22,16,38,58,COMBO,0,0,0
2025-08-24T22:01:05.334997,,Niemcy,123,73,0,73,50,ALLOCATE,0,0,0
2025-08-24T22:01:07.230368,,Niemcy,87,52,0,52,35,ALLOCATE,0,0,0
2025-08-24T22:01:10.963906,,Niemcy,117,70,0,70,47,ALLOCATE,0,0,0
2025-08-24T22:01:12.936054,,Niemcy,58,34,0,34,24,ALLOCATE,0,0,0
2025-08-24T22:01:14.816649,,Niemcy,120,72,0,72,48,ALLOCATE,0,0,0
2025-08-24T22:01:16.756110,,Niemcy,76,45,0,45,31,ALLOCATE,0,0,0
2025-08-24T22:01:18.715485,,Niemcy,126,75,0,75,51,ALLOCATE,0,0,0
