timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-24T12:48:56.906900,,Niemcy,80,0,0,0,80,COMBO,0,0,0
2025-08-24T12:48:57.600969,,Niemcy,122,0,0,0,122,COMBO,0,0,0
