timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-08-25T23:22:24.942929,,"51,-12",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"51,-13",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"52,-13",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"50,-11",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"51,-11",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"50,-12",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"9,-4",miasto,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-25T23:22:24.942929,,"15,-7",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"51,-12",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"51,-13",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"52,-13",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"50,-11",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"51,-11",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"50,-12",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"9,-4",miasto,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-25T23:22:27.158085,,"15,-7",miasto,0,Neutral,0,0
2025-08-25T23:22:30.827301,,"51,-12",miasto,0,Neutral,0,0
2025-08-25T23:22:30.827301,,"51,-13",miasto,0,Neutral,0,0
2025-08-25T23:22:30.827301,,"52,-13",miasto,0,Neutral,0,0
2025-08-25T23:22:30.827301,,"50,-11",miasto,0,Neutral,0,0
