timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-08-26T15:23:51.444428,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T15:23:51.444428,,"15,-7",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"51,-12",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"51,-13",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"52,-13",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"50,-11",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"51,-11",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"50,-12",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"9,-4",miasto,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-26T15:23:52.730114,,"15,-7",miasto,0,Neutral,0,0
