timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-26T18:55:26.416905,,Niemcy,26,0,0,0,26,HOLD,0,0,0
2025-08-26T18:55:28.500604,,Niemcy,74,17,16,33,41,COMBO,0,0,0
2025-08-26T18:55:29.382864,,Niemcy,146,34,26,60,86,COMBO,0,0,0
2025-08-26T18:55:31.065872,,Niemcy,140,33,26,59,81,COMBO,0,0,0
2025-08-26T18:55:32.616161,,Niemcy,180,75,16,91,89,COMBO,0,0,0
2025-08-26T18:55:34.791582,,Niemcy,179,42,42,84,95,COMBO,0,0,0
2025-08-26T18:55:36.727172,,Niemcy,122,28,26,54,68,COMBO,0,0,0
2025-08-26T18:55:37.661527,,Niemcy,164,39,26,65,99,COMBO,0,0,0
2025-08-26T18:55:39.206298,,Niemcy,170,40,26,66,104,COMBO,0,0,0
