timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-24T21:48:26.475052,,Niemcy,8,0,0,0,8,HOLD,0,0,0
2025-08-24T21:48:27.325480,,Niemcy,56,0,26,26,30,PURCHASE,0,0,0
2025-08-24T21:48:28.634783,,Niemcy,136,57,0,57,79,COMBO,0,0,0
2025-08-24T21:48:30.451624,,Niemcy,165,69,0,69,96,COMBO,0,0,0
2025-08-24T21:48:32.352754,,Niemcy,156,65,0,65,91,COMBO,0,0,0
2025-08-24T21:48:34.393784,,Niemcy,177,73,15,88,89,COMBO,0,0,0
2025-08-24T21:48:36.264565,,Niemcy,129,77,0,77,52,ALLOCATE,0,0,0
2025-08-24T21:48:38.090452,,Niemcy,119,71,0,71,48,ALLOCATE,0,0,0
2025-08-24T21:48:39.919338,,Niemcy,54,32,0,32,22,ALLOCATE,0,0,0
