timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-08-24T12:48:56.895418,,"51,-12",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"51,-13",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"52,-13",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"50,-11",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"51,-11",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"50,-12",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"9,-4",miasto,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T12:48:56.895418,,"15,-7",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"51,-12",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"51,-13",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"52,-13",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"50,-11",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"51,-11",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"50,-12",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"9,-4",miasto,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T12:48:57.592513,,"15,-7",miasto,0,Neutral,0,0
