timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-14T14:22:20.546569,,"51,-12",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"51,-13",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"52,-13",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"50,-11",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"51,-11",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"50,-12",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"9,-4",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"15,-7",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"9,-3",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"8,-3",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"24,-8",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"24,-7",most,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"16,19",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"16,20",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"6,26",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"34,11",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"44,-15",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"45,-15",miasto,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"23,-7",most,0,Neutral,0,0
2025-09-14T14:22:20.546569,,"15,-6",most,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"51,-12",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"51,-13",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"52,-13",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"50,-11",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"51,-11",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"50,-12",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"9,-4",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"15,-7",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"9,-3",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"8,-3",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"24,-8",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"24,-7",most,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"16,19",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"16,20",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"6,26",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"34,11",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"44,-15",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"45,-15",miasto,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"23,-7",most,0,Neutral,0,0
2025-09-14T14:22:24.400120,,"15,-6",most,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"51,-12",miasto,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"51,-13",miasto,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"52,-13",miasto,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"50,-11",miasto,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"51,-11",miasto,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"50,-12",miasto,0,Neutral,0,0
2025-09-14T14:22:29.792882,,"43,-14",fortyfikacja,0,Neutral,0,0
