timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-26T18:45:54.236564,,Niemcy,49,0,0,0,49,HOLD,0,0,0
2025-08-26T18:45:55.175588,,Niemcy,101,24,16,40,61,COMBO,0,0,0
2025-08-26T18:45:55.625339,,Niemcy,166,39,26,65,101,COMBO,0,0,0
2025-08-26T18:45:55.942923,,Niemcy,198,47,46,93,105,COMBO,0,0,0
2025-08-26T18:45:56.238828,,Niemcy,164,39,26,65,99,COMBO,0,0,0
2025-08-26T18:45:56.730153,,Niemcy,176,42,42,84,92,COMBO,0,0,0
2025-08-26T18:45:57.012714,,Niemcy,137,32,26,58,79,COMBO,0,0,0
2025-08-26T18:45:57.306843,,Niemcy,166,39,26,65,101,COMBO,0,0,0
2025-08-26T18:45:57.763197,,Niemcy,196,46,46,92,104,COMBO,0,0,0
