timestamp,nation,action,econ_before,econ_after,allocated_total,units_bought,rule,metrics_json
2025-08-24T12:48:08,Polska,COMBO,104,104,0,0,strategic_combo_ROZWÓJ,"{""econ"": 104, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 41, ""purchase_budget"": 41}"
2025-08-24T12:48:08,Niemcy,COMBO,126,126,0,0,strategic_combo_ROZWÓJ,"{""econ"": 126, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 50, ""purchase_budget"": 50}"
2025-08-24T12:48:09,Polska,COMBO,196,196,0,0,strategic_combo_ROZWÓJ,"{""econ"": 196, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 78, ""purchase_budget"": 78}"
2025-08-24T12:48:09,Niemcy,COMBO,225,225,0,0,strategic_combo_ROZWÓJ,"{""econ"": 225, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 90, ""purchase_budget"": 90}"
2025-08-24T12:48:09,Polska,COMBO,293,293,0,0,strategic_combo_ROZWÓJ,"{""econ"": 293, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 117, ""purchase_budget"": 117}"
2025-08-24T12:48:10,Niemcy,COMBO,317,317,0,0,strategic_combo_ROZWÓJ,"{""econ"": 317, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 126, ""purchase_budget"": 126}"
2025-08-24T12:48:10,Polska,COMBO,303,303,0,0,strategic_combo_ROZWÓJ,"{""econ"": 303, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 121, ""purchase_budget"": 121}"
2025-08-24T12:48:10,Niemcy,COMBO,370,370,0,0,strategic_combo_ROZWÓJ,"{""econ"": 370, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 148, ""purchase_budget"": 148}"
2025-08-24T12:48:11,Polska,COMBO,356,356,0,0,strategic_combo_ROZWÓJ,"{""econ"": 356, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 142, ""purchase_budget"": 142}"
2025-08-24T12:48:11,Niemcy,COMBO,409,409,0,0,strategic_combo_ROZWÓJ,"{""econ"": 409, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 163, ""purchase_budget"": 163}"
2025-08-24T12:48:11,Polska,COMBO,359,359,0,0,strategic_combo_ROZWÓJ,"{""econ"": 359, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 143, ""purchase_budget"": 143}"
2025-08-24T12:48:12,Niemcy,COMBO,442,442,0,0,strategic_combo_ROZWÓJ,"{""econ"": 442, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 176, ""purchase_budget"": 176}"
2025-08-24T12:48:12,Polska,COMBO,403,403,0,0,strategic_combo_ROZWÓJ,"{""econ"": 403, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 161, ""purchase_budget"": 161}"
2025-08-24T12:48:12,Niemcy,COMBO,469,469,0,0,strategic_combo_ROZWÓJ,"{""econ"": 469, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 187, ""purchase_budget"": 187}"
2025-08-24T12:48:13,Polska,COMBO,439,439,0,0,strategic_combo_ROZWÓJ,"{""econ"": 439, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 175, ""purchase_budget"": 175}"
2025-08-24T12:48:13,Niemcy,COMBO,531,531,0,0,strategic_combo_ROZWÓJ,"{""econ"": 531, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 212, ""purchase_budget"": 212}"
2025-08-24T12:48:13,Polska,COMBO,530,530,0,0,strategic_combo_ROZWÓJ,"{""econ"": 530, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 212, ""purchase_budget"": 212}"
2025-08-24T12:48:13,Niemcy,COMBO,545,545,0,0,strategic_combo_ROZWÓJ,"{""econ"": 545, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 218, ""purchase_budget"": 218}"
2025-08-24T12:48:56,Polska,HOLD,43,43,0,0,insufficient_budget,"{""econ"": 43, ""own_units"": 25, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""insufficient_budget""}"
2025-08-24T12:48:56,Niemcy,COMBO,80,80,0,0,strategic_combo_ROZWÓJ,"{""econ"": 80, ""own_units"": 26, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 32, ""purchase_budget"": 32}"
2025-08-24T12:48:57,Polska,COMBO,72,72,0,0,strategic_combo_ROZWÓJ,"{""econ"": 72, ""own_units"": 25, ""low_fuel_ratio"": 0.08, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 28, ""purchase_budget"": 28}"
2025-08-24T12:48:57,Niemcy,COMBO,122,122,0,0,strategic_combo_ROZWÓJ,"{""econ"": 122, ""own_units"": 26, ""low_fuel_ratio"": 0.077, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 48, ""purchase_budget"": 48}"
