timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,vp_own,vp_enemy,vp_status
2025-08-26T19:19:05.048572,,Niemcy,23,0,0,0,23,HOLD,0,0,0
2025-08-26T19:19:07.635627,,Niemcy,27,0,0,0,27,HOLD,0,0,0
2025-08-26T19:19:08.794521,,Niemcy,52,31,0,31,21,ALLOCATE,0,0,0
2025-08-26T19:19:09.388072,,Niemcy,110,66,0,66,44,ALLOCATE,0,0,0
2025-08-26T19:19:10.296755,,Niemcy,72,43,0,43,29,ALLOCATE,0,0,0
2025-08-26T19:19:11.068817,,Niemcy,43,25,0,25,18,ALLOCATE,0,0,0
2025-08-26T19:19:11.702107,,Niemcy,68,40,0,40,28,ALLOCATE,0,0,0
2025-08-26T19:19:12.305810,,Niemcy,131,78,0,78,53,ALLOCATE,0,0,0
2025-08-26T19:19:12.807476,,Niemcy,146,61,0,61,85,COMBO,0,0,0
