timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-08-24T21:48:26.475052,,"51,-12",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"51,-13",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"52,-13",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"50,-11",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"51,-11",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"50,-12",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"9,-4",miasto,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T21:48:26.475052,,"15,-7",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"51,-12",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"51,-13",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"52,-13",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"50,-11",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"51,-11",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"50,-12",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"9,-4",miasto,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-08-24T21:48:27.296898,,"15,-7",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"51,-12",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"51,-13",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"52,-13",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"50,-11",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"51,-11",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"50,-12",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"9,-4",miasto,0,Neutral,0,0
2025-08-24T21:48:28.628332,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
