timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-15T23:51:24.522744,,"51,-12",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"51,-13",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"52,-13",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"50,-11",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"51,-11",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"50,-12",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"9,-4",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"15,-7",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"9,-3",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"8,-3",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"24,-8",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"24,-7",most,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"16,19",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"16,20",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"6,26",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"34,11",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"44,-15",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"45,-15",miasto,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"23,-7",most,0,Neutral,0,0
2025-09-15T23:51:24.522744,,"15,-6",most,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"51,-12",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"51,-13",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"52,-13",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"50,-11",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"51,-11",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"50,-12",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"9,-4",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"15,-7",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"9,-3",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"8,-3",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"24,-8",miasto,0,Neutral,0,0
2025-09-15T23:51:29.048125,,"24,-7",most,0,Neutral,0,0
