timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-09-15T23:51:22.609466,,Polska,HOLD,econ<MIN_BUY,0.0,0.1,20,2,Za mało punktów – oszczędzam | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:51:26.137547,,Polska,COMBO,strategic_combo_ROZWÓJ,0.05,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.05, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:51:32.071320,,Polska,COMBO,strategic_combo_ROZWÓJ,0.15,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.15, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:51:37.738552,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.3,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.3, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:51:43.807242,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.4,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.4, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:51:49.880762,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.45,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.45, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:51:56.768609,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.5,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.5, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:52:03.436246,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.3,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.3, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:52:09.106479,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.42105263157894735,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.42105263157894735, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
