timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-17T21:54:48.017979,,"51,-12",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"51,-13",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"52,-13",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"50,-11",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"51,-11",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"50,-12",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"9,-4",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"15,-7",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"9,-3",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"8,-3",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"24,-8",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"24,-7",most,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"16,19",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"16,20",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"6,26",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"34,11",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"44,-15",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"45,-15",miasto,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"23,-7",most,0,Neutral,0,0
2025-09-17T21:54:48.017979,,"15,-6",most,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"51,-12",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"51,-13",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"52,-13",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"50,-11",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"51,-11",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"50,-12",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"9,-4",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"15,-7",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"9,-3",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"8,-3",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"24,-8",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"24,-7",most,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"16,19",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"16,20",miasto,0,Neutral,0,0
2025-09-17T21:54:52.234063,,"6,26",miasto,0,Neutral,0,0
