timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-17T21:54:50.582246,,"51,-12",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"51,-13",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"52,-13",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"50,-11",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"51,-11",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"50,-12",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"9,-4",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"15,-7",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"9,-3",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"8,-3",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"24,-8",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"24,-7",most,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"16,19",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"16,20",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"6,26",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"34,11",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"44,-15",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"45,-15",miasto,0,Neutral,0,0
2025-09-17T21:54:50.582246,,"42,-14",fortyfikacja,0,Neutral,0,0
