timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-09-17T21:54:50.587389,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-17T21:54:55.265291,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.05,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.05, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-17T21:55:02.834717,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.65,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.65, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-17T21:55:10.508000,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.5263157894736842,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.5263157894736842, ""phase"": ""WCZESNA"", ""vp_situation"": ""PRZEGRYWAMY""}"
2025-09-17T21:55:17.355737,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.8947368421052632,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.8947368421052632, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-17T21:55:22.704262,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.8947368421052632,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.8947368421052632, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-17T21:55:29.165955,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.9473684210526315,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.9473684210526315, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-17T21:55:35.198101,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.9473684210526315,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.9473684210526315, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-17T21:55:42.505661,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.9473684210526315,0.1,19,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 19, ""fuel_ratio"": 0.9473684210526315, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
