timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,action,orders_issued,low_fuel_ratio,total_units,allocate_budget,purchase_budget,econ_after,vp_own,vp_enemy,vp_status
2025-09-17T21:54:50.629296,,Niemcy,94,22,0,22,72,COMBO,COMBO,0,0.0,20,0,0,72,0,0,0
2025-09-17T21:54:55.274545,,Niemcy,217,51,0,51,166,COMBO,COMBO,0,0.05,20,0,0,166,0,0,0
2025-09-17T21:55:02.841018,,Niemcy,237,70,0,70,167,COMBO,COMBO,0,0.65,20,0,0,167,0,0,0
2025-09-17T21:55:10.576648,,Niemcy,318,95,0,95,223,COMBO,COMBO,0,0.5263157894736842,19,0,0,223,0,10,-10
2025-09-17T21:55:17.363798,,Niemcy,317,94,0,94,223,COMBO,COMBO,0,0.8947368421052632,19,0,0,223,0,-12,12
2025-09-17T21:55:22.711755,,Niemcy,278,83,0,83,195,COMBO,COMBO,0,0.8947368421052632,19,0,0,195,0,-12,12
2025-09-17T21:55:29.174910,,Niemcy,280,84,0,84,196,COMBO,COMBO,0,0.9473684210526315,19,0,0,196,0,-12,12
2025-09-17T21:55:35.204146,,Niemcy,299,89,0,89,210,COMBO,COMBO,0,0.9473684210526315,19,0,0,210,0,-12,12
2025-09-17T21:55:42.514186,,Niemcy,268,80,0,80,188,COMBO,COMBO,0,0.9473684210526315,19,0,0,188,0,-12,12
