timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,action,orders_issued,low_fuel_ratio,total_units,allocate_budget,purchase_budget,econ_after,vp_own,vp_enemy,vp_status
2025-09-17T21:54:48.055303,,Polska,19,0,0,0,19,HOLD,HOLD,0,0.0,20,0,0,19,0,0,0
2025-09-17T21:54:52.251977,,Polska,131,31,0,31,100,COMBO,COMBO,0,0.05,20,0,0,100,0,0,0
2025-09-17T21:54:58.672016,,Polska,168,40,0,40,128,COMBO,COMBO,0,0.2,20,0,0,128,0,0,0
2025-09-17T21:55:06.651214,,Polska,194,46,0,46,148,COMBO,COMBO,0,0.25,20,0,0,148,0,0,0
2025-09-17T21:55:13.939073,,Polska,271,81,0,81,190,COMBO,COMBO,0,0.3684210526315789,19,0,0,190,0,12,-12
2025-09-17T21:55:19.899670,,Polska,285,85,0,85,200,COMBO,COMBO,0,0.5263157894736842,19,0,0,200,0,12,-12
2025-09-17T21:55:25.823698,,Polska,233,69,0,69,164,COMBO,COMBO,0,0.42105263157894735,19,0,0,164,0,12,-12
2025-09-17T21:55:32.181054,,Polska,174,52,0,52,122,COMBO,COMBO,0,0.7368421052631579,19,0,0,122,0,12,-12
2025-09-17T21:55:38.381692,,Polska,201,60,0,60,141,COMBO,COMBO,0,0.631578947368421,19,0,0,141,0,12,-12
