timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-10-03T22:13:58;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;41;0
2025-10-03T22:14:08;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;16;83
2025-10-03T22:14:28;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;97;89
2025-10-03T22:14:44;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;56;176
2025-10-03T22:14:54;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;58;147
2025-10-03T22:15:04;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;31;241
2025-10-03T22:15:16;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;52;220
2025-10-03T22:15:26;1;4;Niemcy;Generał;end_turn;;;;;;;ok;12;-12;24;277
2025-10-03T22:15:36;1;1;Polska;Generał;end_turn;;;;;;;ok;12;-12;29;262
2025-10-03T22:15:48;1;4;Niemcy;Generał;end_turn;;;;;;;ok;12;-12;3;356
2025-10-03T22:16:04;1;1;Polska;Generał;end_turn;;;;;;;ok;5;-5;51;340
2025-10-03T22:16:12;1;4;Niemcy;Generał;end_turn;;;;;;;ok;5;-5;17;341
2025-10-03T22:16:22;1;1;Polska;Generał;end_turn;;;;;;;ok;5;-5;85;327
2025-10-03T22:16:30;1;4;Niemcy;Generał;end_turn;;;;;;;ok;5;-5;52;330
2025-10-03T22:16:47;1;1;Polska;Generał;end_turn;;;;;;;ok;-15;15;114;304
2025-10-03T22:16:57;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-15;15;87;309
2025-10-03T22:17:07;1;1;Polska;Generał;end_turn;;;;;;;ok;-15;15;101;290
2025-10-03T22:17:13;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-15;15;74;324
2025-10-03T22:17:22;1;1;Polska;Generał;end_turn;;;;;;;ok;-15;15;115;316
2025-10-03T22:17:27;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-15;15;86;386
