timestamp,turn,nation,vp_current,vp_enemy,vp_gap,vp_trend,vp_velocity,threat_level,opportunity_count
2025-09-11T23:46:24.895231,1,Niemcy,0,0,0,UNKNOWN,0,MEDIUM,0
