timestamp,nation,action,econ_before,econ_after,allocated_total,units_bought,rule,metrics_json
2025-09-19T21:25:18,Niemcy,HOLD,7,7,0,0,econ<MIN_BUY,"{""econ"": 7, ""own_units"": 20, ""low_fuel_ratio"": 0.0, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": 0, ""phase_name"": ""WCZESNA"", ""rule"": ""econ<MIN_BUY""}"
2025-09-19T21:36:15,Niemcy,COMBO,119,91,28,0,strategic_combo_ROZWÓJ,"{""econ"": 119, ""own_units"": 19, ""low_fuel_ratio"": 0.105, ""strategy_name"": ""ROZWÓJ"", ""budget_ratios"": {""reserve"": 0.2, ""allocate"": 0.4, ""purchase"": 0.4}, ""game_phase"": 0.1, ""vp_status"": -25, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_ROZWÓJ"", ""allocate_budget"": 47, ""purchase_budget"": 47}"
2025-09-19T21:49:44,Niemcy,COMBO,141,99,42,0,strategic_combo_KRYZYS_PALIWA,"{""econ"": 141, ""own_units"": 18, ""low_fuel_ratio"": 0.5, ""strategy_name"": ""KRYZYS_PALIWA"", ""budget_ratios"": {""reserve"": 0.15, ""allocate"": 0.5, ""purchase"": 0.35}, ""game_phase"": 0.1, ""vp_status"": -35, ""phase_name"": ""WCZESNA"", ""rule"": ""strategic_combo_KRYZYS_PALIWA"", ""allocate_budget"": 70, ""purchase_budget"": 49}"
