timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-19T21:25:18.573687,,"51,-12",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"51,-13",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"52,-13",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"50,-11",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"51,-11",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"50,-12",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"9,-4",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"15,-7",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"9,-3",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"8,-3",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"24,-8",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"24,-7",most,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"16,19",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"16,20",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"6,26",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"34,11",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"44,-15",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"45,-15",miasto,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"23,-7",most,0,Neutral,0,0
2025-09-19T21:25:18.573687,,"15,-6",most,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"51,-12",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"51,-13",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"52,-13",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"50,-11",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"51,-11",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"50,-12",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"9,-4",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"15,-7",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"9,-3",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"8,-3",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"24,-8",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"24,-7",most,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"16,19",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"16,20",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"6,26",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"34,11",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"44,-15",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"45,-15",miasto,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-19T21:36:15.742263,,"43,-15",fortyfikacja,0,Neutral,0,0
