timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-10-04T09:12:15;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;4;0
2025-10-04T09:12:37;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;0;63
2025-10-04T09:13:23;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;74;57
2025-10-04T09:14:19;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;63;138
2025-10-04T09:14:40;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;106;131
2025-10-04T09:14:55;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;96;192
2025-10-04T09:15:11;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;179;184
2025-10-04T09:15:30;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;171;245
2025-10-04T09:15:43;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;222;238
2025-10-04T09:15:56;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;218;256
2025-10-04T09:16:02;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;277;249
2025-10-04T09:16:07;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;273;282
2025-10-04T09:16:24;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;327;276
2025-10-04T09:16:29;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;323;305
2025-10-04T09:16:34;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;374;299
2025-10-04T09:16:38;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;370;338
2025-10-04T09:16:43;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;433;332
2025-10-04T09:16:48;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;429;390
2025-10-04T09:17:02;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;497;383
2025-10-04T09:17:08;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-23;23;494;412
