timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-09-15T23:52:36.073461,,"51,-12",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"51,-13",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"52,-13",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"50,-11",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"51,-11",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"50,-12",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"9,-4",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"15,-7",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"9,-3",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"8,-3",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"24,-8",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"24,-7",most,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"16,19",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"16,20",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"6,26",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"32,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"33,5",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"34,11",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"44,-15",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"45,-15",miasto,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"42,-14",fortyfikacja,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"43,-15",fortyfikacja,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"35,-4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"23,-7",most,0,Neutral,0,0
2025-09-15T23:52:36.073461,,"15,-6",most,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"51,-12",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"51,-13",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"52,-13",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"50,-11",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"51,-11",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"50,-12",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"43,-14",fortyfikacja,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"9,-4",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"15,6",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"28,3",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"27,4",węzeł komunikacyjny,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"15,-7",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"9,-3",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"8,-3",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"24,-8",miasto,0,Neutral,0,0
2025-09-15T23:52:39.883711,,"24,-7",most,0,Neutral,0,0
