timestamp,turn,nation,pe_start,pe_allocated,pe_spent_purchases,pe_total_used,pe_remaining,strategy_used,action,orders_issued,low_fuel_ratio,total_units,allocate_budget,purchase_budget,econ_after,vp_own,vp_enemy,vp_status
2025-09-15T23:52:36.089931,,Niemcy,26,0,0,0,26,HOLD,HOLD,0,0.0,20,0,0,26,0,0,0
2025-09-15T23:52:39.897759,,Niemcy,178,42,0,42,136,COMBO,COMBO,0,0.05,20,0,0,136,0,0,0
2025-09-15T23:52:45.887193,,Niemcy,222,66,0,66,156,COMBO,COMBO,0,0.45,20,0,0,156,0,0,0
2025-09-15T23:52:52.528793,,Niemcy,274,82,0,82,192,COMBO,COMBO,0,0.8421052631578947,19,0,0,192,0,10,-10
2025-09-15T23:53:00.159203,,Niemcy,248,74,0,74,174,COMBO,COMBO,0,0.9473684210526315,19,0,0,174,0,10,-10
2025-09-15T23:53:05.703275,,Niemcy,260,78,0,78,182,COMBO,COMBO,0,0.5789473684210527,19,0,0,182,0,10,-10
2025-09-15T23:53:11.262145,,Niemcy,310,93,0,93,217,COMBO,COMBO,0,0.7894736842105263,19,0,0,217,0,10,-10
2025-09-15T23:53:17.925993,,Niemcy,279,83,0,83,196,COMBO,COMBO,0,0.8947368421052632,19,0,0,196,0,10,-10
2025-09-15T23:53:24.092810,,Niemcy,326,97,0,97,229,COMBO,COMBO,0,0.631578947368421,19,0,0,229,0,10,-10
