timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-09-15T23:52:34.046153,,Polska,HOLD,econ<MIN_BUY,0.0,0.1,20,2,Za mało punktów – oszczędzam | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:52:37.359851,,Polska,COMBO,strategic_combo_ROZWÓJ,0.05,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.05, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:52:42.765734,,Polska,COMBO,strategic_combo_ROZWÓJ,0.15,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.15, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:52:49.211746,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.4,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.4, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-09-15T23:52:56.330204,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.5,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.5, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-15T23:53:02.807527,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.55,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.55, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-15T23:53:08.390984,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.6,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.6, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-15T23:53:14.546267,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.6,0.1,20,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.6, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
2025-09-15T23:53:20.619613,,Polska,COMBO,strategic_combo_ROZWÓJ,0.25,0.1,20,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 20, ""fuel_ratio"": 0.25, ""phase"": ""WCZESNA"", ""vp_situation"": ""WYGRYWAMY""}"
