timestamp,issue_type,unit_id,garrison_hex,unit_mp,unit_fuel,unit_position,distance_to_garrison,pathfinding_failed,target_blocked,threat_level,kp_value,available_units,details
2025-09-17T21:54:53.445560,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w,"24,-8",0,0,"25,-9",1,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.447358,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w,"24,-8",0,0,"25,-9",1,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.449791,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"24,-8",0,0,"25,-8",1,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.452339,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"24,-8",0,0,"25,-8",1,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.453447,NO_MOVEMENT_POINTS,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"24,-8",0,0,"28,4",16,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.455118,NO_FUEL,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"24,-8",0,0,"28,4",16,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.456136,INSUFFICIENT_SUPPORT,TL_Kompania__2_Batalion_Pancerny,"24,-8",N/A,N/A,N/A,N/A,N/A,N/A,0,100,3,"{'enemies_list': [], 'units_found': 0, 'units_needed': 1, 'shortage': 1}"
2025-09-17T21:54:53.457158,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w,"28,3",0,0,"25,-9",15,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.458166,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w,"28,3",0,0,"25,-9",15,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.458166,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"28,3",0,0,"25,-8",14,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.459171,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"28,3",0,0,"25,-8",14,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.460451,NO_MOVEMENT_POINTS,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"28,3",0,0,"28,4",1,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.461722,NO_FUEL,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"28,3",0,0,"28,4",1,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.462757,INSUFFICIENT_SUPPORT,P_Kompania__2_Pu_k_Piechoty,"28,3",N/A,N/A,N/A,N/A,N/A,N/A,0,75,3,"{'enemies_list': [], 'units_found': 0, 'units_needed': 1, 'shortage': 1}"
2025-09-17T21:54:53.462757,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w,"15,-7",0,0,"25,-9",10,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.464252,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w,"15,-7",0,0,"25,-9",10,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.466386,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"15,-7",0,0,"25,-8",10,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.467500,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"15,-7",0,0,"25,-8",10,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.469518,NO_MOVEMENT_POINTS,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"15,-7",0,0,"28,4",24,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:53.470950,NO_FUEL,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"15,-7",0,0,"28,4",24,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:53.472720,INSUFFICIENT_SUPPORT,D_Pluton__2_Dow_dztwo_Einheit,"15,-7",N/A,N/A,N/A,N/A,N/A,N/A,0,100,3,"{'enemies_list': [], 'units_found': 0, 'units_needed': 1, 'shortage': 1}"
2025-09-17T21:54:54.547086,NO_MOVEMENT_POINTS,P_Kompania__3_Batalion_Strzelc_w,"6,26",0,0,"29,10",23,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.548126,NO_FUEL,P_Kompania__3_Batalion_Strzelc_w,"6,26",0,0,"29,10",23,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.550382,NO_MOVEMENT_POINTS,P_Batalion__3_Pu_k_Piechoty,"6,26",0,0,"28,11",22,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.552382,NO_FUEL,P_Batalion__3_Pu_k_Piechoty,"6,26",0,0,"28,11",22,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.553379,NO_MOVEMENT_POINTS,P_Pluton__3_Kompania_Grenadier_w,"6,26",0,0,"34,12",28,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.554447,NO_FUEL,P_Pluton__3_Kompania_Grenadier_w,"6,26",0,0,"34,12",28,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.555451,NO_MOVEMENT_POINTS,K_Pluton__3_Oddzia_Jazdy,"6,26",0,0,"35,11",29,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.556644,NO_FUEL,K_Pluton__3_Oddzia_Jazdy,"6,26",0,0,"35,11",29,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.557654,INSUFFICIENT_SUPPORT,Z_Pluton__3_Batalion_Wsparcia,"6,26",N/A,N/A,N/A,N/A,N/A,N/A,0,90,4,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:54:54.559072,NO_MOVEMENT_POINTS,P_Kompania__3_Batalion_Strzelc_w,"16,19",0,0,"29,10",13,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.560250,NO_FUEL,P_Kompania__3_Batalion_Strzelc_w,"16,19",0,0,"29,10",13,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.561669,NO_MOVEMENT_POINTS,P_Batalion__3_Pu_k_Piechoty,"16,19",0,0,"28,11",12,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.561669,NO_FUEL,P_Batalion__3_Pu_k_Piechoty,"16,19",0,0,"28,11",12,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.562893,NO_MOVEMENT_POINTS,P_Pluton__3_Kompania_Grenadier_w,"16,19",0,0,"34,12",18,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.564194,NO_FUEL,P_Pluton__3_Kompania_Grenadier_w,"16,19",0,0,"34,12",18,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.565199,NO_MOVEMENT_POINTS,K_Pluton__3_Oddzia_Jazdy,"16,19",0,0,"35,11",19,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.567268,NO_FUEL,K_Pluton__3_Oddzia_Jazdy,"16,19",0,0,"35,11",19,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.569279,INSUFFICIENT_SUPPORT,Z_Pluton__3_Kompania_Zaopatrzeniowa,"16,19",N/A,N/A,N/A,N/A,N/A,N/A,0,90,4,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:54:54.571290,NO_MOVEMENT_POINTS,P_Kompania__3_Batalion_Strzelc_w,"16,20",0,0,"29,10",13,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.573309,NO_FUEL,P_Kompania__3_Batalion_Strzelc_w,"16,20",0,0,"29,10",13,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.573309,NO_MOVEMENT_POINTS,P_Batalion__3_Pu_k_Piechoty,"16,20",0,0,"28,11",12,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.576927,NO_FUEL,P_Batalion__3_Pu_k_Piechoty,"16,20",0,0,"28,11",12,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.577270,NO_MOVEMENT_POINTS,P_Pluton__3_Kompania_Grenadier_w,"16,20",0,0,"34,12",18,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.578277,NO_FUEL,P_Pluton__3_Kompania_Grenadier_w,"16,20",0,0,"34,12",18,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.580262,NO_MOVEMENT_POINTS,K_Pluton__3_Oddzia_Jazdy,"16,20",0,0,"35,11",19,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.580262,NO_FUEL,K_Pluton__3_Oddzia_Jazdy,"16,20",0,0,"35,11",19,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.584106,INSUFFICIENT_SUPPORT,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,"16,20",N/A,N/A,N/A,N/A,N/A,N/A,0,90,4,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:54:54.586284,NO_MOVEMENT_POINTS,P_Kompania__3_Batalion_Strzelc_w,"34,11",0,0,"29,10",6,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.588232,NO_FUEL,P_Kompania__3_Batalion_Strzelc_w,"34,11",0,0,"29,10",6,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.589247,NO_MOVEMENT_POINTS,P_Batalion__3_Pu_k_Piechoty,"34,11",0,0,"28,11",6,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.589247,NO_FUEL,P_Batalion__3_Pu_k_Piechoty,"34,11",0,0,"28,11",6,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.591027,NO_MOVEMENT_POINTS,P_Pluton__3_Kompania_Grenadier_w,"34,11",0,0,"34,12",1,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.592129,NO_FUEL,P_Pluton__3_Kompania_Grenadier_w,"34,11",0,0,"34,12",1,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.593237,NO_MOVEMENT_POINTS,K_Pluton__3_Oddzia_Jazdy,"34,11",0,0,"35,11",1,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:54.594553,NO_FUEL,K_Pluton__3_Oddzia_Jazdy,"34,11",0,0,"35,11",1,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:54.595571,INSUFFICIENT_SUPPORT,P_Pluton__3_Pu_k_Piechoty_20250913214024,"34,11",N/A,N/A,N/A,N/A,N/A,N/A,0,100,4,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:54:56.358744,NO_MOVEMENT_POINTS,P_Pluton__5_Infanterie_Regiment,"42,-14",0,0,"35,-15",8,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:56.360670,NO_FUEL,P_Pluton__5_Infanterie_Regiment,"42,-14",0,0,"35,-15",8,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:56.361685,NO_MOVEMENT_POINTS,P_Kompania__5_Infanterie_Regiment,"42,-14",0,0,"37,-16",7,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:56.364152,NO_FUEL,P_Kompania__5_Infanterie_Regiment,"42,-14",0,0,"37,-16",7,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:56.364152,NO_MOVEMENT_POINTS,P_Pluton__5_Sch_tzen_Kompanie,"42,-14",0,0,"37,-15",6,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:56.365364,NO_FUEL,P_Pluton__5_Sch_tzen_Kompanie,"42,-14",0,0,"37,-15",6,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:56.367678,NO_MOVEMENT_POINTS,AC_Kompania__5_schwere_Artillerie,"42,-14",0,0,"36,-16",8,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:56.371014,NO_FUEL,AC_Kompania__5_schwere_Artillerie,"42,-14",0,0,"36,-16",8,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:56.372153,NO_MOVEMENT_POINTS,AL_Batalion__5_Artillerie_Abteilung,"42,-14",0,0,"38,-17",7,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:56.373334,NO_FUEL,AL_Batalion__5_Artillerie_Abteilung,"42,-14",0,0,"38,-17",7,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:56.374708,INSUFFICIENT_SUPPORT,P_Pluton__5_Sch_tzen_Kompanie_20250913214034,"42,-14",N/A,N/A,N/A,N/A,N/A,N/A,0,150,5,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:54:58.163683,NO_MOVEMENT_POINTS,P_Pluton__6_Sch_tzen_Kompanie,"52,-13",0,0,"36,4",17,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.164759,NO_FUEL,P_Pluton__6_Sch_tzen_Kompanie,"52,-13",0,0,"36,4",17,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.165754,NO_MOVEMENT_POINTS,P_Pluton__6_Infanterie_Regiment,"52,-13",0,0,"38,3",16,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.167184,NO_FUEL,P_Pluton__6_Infanterie_Regiment,"52,-13",0,0,"38,3",16,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.168183,NO_MOVEMENT_POINTS,P_Batalion__6_Infanterie_Regiment,"52,-13",0,0,"38,10",23,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.169180,NO_FUEL,P_Batalion__6_Infanterie_Regiment,"52,-13",0,0,"38,10",23,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.170177,NO_MOVEMENT_POINTS,P_Pluton__6_Grenadier_Bataillon,"52,-13",0,0,"49,-9",4,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.171531,NO_FUEL,P_Pluton__6_Grenadier_Bataillon,"52,-13",0,0,"49,-9",4,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.172638,NO_MOVEMENT_POINTS,P_Kompania__6_Sch_tzen_Kompanie,"52,-13",0,0,"50,-10",3,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.173664,NO_FUEL,P_Kompania__6_Sch_tzen_Kompanie,"52,-13",0,0,"50,-10",3,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.175097,INSUFFICIENT_SUPPORT,Z_Pluton__6_Versorgungs_Kompanie,"52,-13",N/A,N/A,N/A,N/A,N/A,N/A,0,90,5,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:54:58.176511,NO_MOVEMENT_POINTS,P_Pluton__6_Sch_tzen_Kompanie,"51,-13",0,0,"36,4",17,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.176511,NO_FUEL,P_Pluton__6_Sch_tzen_Kompanie,"51,-13",0,0,"36,4",17,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.177908,NO_MOVEMENT_POINTS,P_Pluton__6_Infanterie_Regiment,"51,-13",0,0,"38,3",16,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.179314,NO_FUEL,P_Pluton__6_Infanterie_Regiment,"51,-13",0,0,"38,3",16,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.180319,NO_MOVEMENT_POINTS,P_Batalion__6_Infanterie_Regiment,"51,-13",0,0,"38,10",23,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.181317,NO_FUEL,P_Batalion__6_Infanterie_Regiment,"51,-13",0,0,"38,10",23,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.182314,NO_MOVEMENT_POINTS,P_Pluton__6_Grenadier_Bataillon,"51,-13",0,0,"49,-9",4,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.183311,NO_FUEL,P_Pluton__6_Grenadier_Bataillon,"51,-13",0,0,"49,-9",4,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.184308,NO_MOVEMENT_POINTS,P_Kompania__6_Sch_tzen_Kompanie,"51,-13",0,0,"50,-10",3,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:54:58.184308,NO_FUEL,P_Kompania__6_Sch_tzen_Kompanie,"51,-13",0,0,"50,-10",3,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:54:58.186771,INSUFFICIENT_SUPPORT,Z_Pluton__6_Unterst_tzungs_Bataillon,"51,-13",N/A,N/A,N/A,N/A,N/A,N/A,0,90,5,"{'enemies_list': [], 'units_found': 0, 'units_needed': 2, 'shortage': 2}"
2025-09-17T21:55:00.020264,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"24,-7",0,0,"25,-8",1,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:55:00.022272,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"24,-7",0,0,"25,-8",1,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:55:00.024281,NO_MOVEMENT_POINTS,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"24,-7",0,0,"28,5",16,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:55:00.024281,NO_FUEL,P_Pluton__2_Kompania_Grenadier_w_20250913214010,"24,-7",0,0,"28,5",16,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
2025-09-17T21:55:00.028299,INSUFFICIENT_SUPPORT,P_Batalion__2_Batalion_Strzelc_w,"24,-7",N/A,N/A,N/A,N/A,N/A,N/A,0,45,2,"{'enemies_list': [], 'units_found': 0, 'units_needed': 1, 'shortage': 1}"
2025-09-17T21:55:00.030309,NO_MOVEMENT_POINTS,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"15,-7",0,0,"25,-8",10,False,False,N/A,N/A,N/A,{'no_mp': True}
2025-09-17T21:55:00.030309,NO_FUEL,P_Batalion__2_Batalion_Strzelc_w_20250913214005,"15,-7",0,0,"25,-8",10,False,False,N/A,N/A,N/A,"{'no_mp': True, 'no_fuel': True}"
