timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-10-04T21:12:16;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;12;0
2025-10-04T21:12:24;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;5;3
2025-10-04T21:12:42;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;52;2
2025-10-04T21:12:56;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;47;88
2025-10-04T21:13:08;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;69;88
2025-10-04T21:13:17;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;64;180
2025-10-04T21:13:23;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;83;173
2025-10-04T21:13:28;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;78;258
2025-10-04T21:13:33;1;1;Polska;Generał;end_turn;;;;;;;ok;-10;10;119;252
2025-10-04T21:13:45;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-10;10;115;296
2025-10-04T21:13:49;1;1;Polska;Generał;end_turn;;;;;;;ok;-23;23;134;299
2025-10-04T21:13:56;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-23;23;131;380
2025-10-04T21:14:00;1;1;Polska;Generał;end_turn;;;;;;;ok;-23;23;229;376
2025-10-04T21:14:09;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-23;23;226;377
2025-10-04T21:14:13;1;1;Polska;Generał;end_turn;;;;;;;ok;-23;23;238;380
2025-10-04T21:14:17;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-23;23;235;450
2025-10-04T21:14:21;1;1;Polska;Generał;end_turn;;;;;;;ok;-23;23;249;446
2025-10-04T21:14:25;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-23;23;246;454
2025-10-04T21:14:31;1;1;Polska;Generał;end_turn;;;;;;;ok;-23;23;341;457
2025-10-04T21:14:35;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-23;23;338;469
