timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-19T23:00:26;1;2;Polska;Dowódca;move;P_Batalion__2_Batalion_Strzelc_w;;24;-8;30;-9;OK;0;0;2;0
2025-08-19T23:00:30;1;2;Polska;Dowódca;move;TL_Kompania__2_Pluton_Tankietek;;23;-7;28;-9;;0;0;2;0
2025-08-19T23:00:33;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;23;-8;29;-11;;0;0;2;0
2025-08-19T23:00:36;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;20;-8;26;-11;;0;0;2;0
2025-08-19T23:00:40;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w;;15;-7;21;-10;;0;0;2;0
2025-08-19T23:00:43;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;24;-7;;0;0;2;0
2025-08-19T23:00:48;1;2;Polska;Dowódca;move;P_Batalion__2_Pu_k_Piechoty;;23;-3;26;-6;;0;0;2;0
2025-08-19T23:00:51;1;2;Polska;Dowódca;move;AL_Pluton__2_Bateria_Artylerii;;17;-1;23;-7;;0;0;2;0
2025-08-19T23:00:53;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek_20250703213014;;16;0;21;-5;;0;0;2;0
2025-08-19T23:00:57;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w_20250703213005;;20;3;24;-3;;0;0;2;0
2025-08-19T23:01:00;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty;;21;3;25;-3;;0;0;2;0
2025-08-19T23:01:03;1;2;Polska;Dowódca;move;AL_Kompania__2_Dywizjon_Artylerii;;6;9;12;3;;0;0;2;0
2025-08-19T23:01:06;1;2;Polska;Dowódca;move;P_Kompania__2_Pu_k_Piechoty;;11;-1;15;-4;;0;0;2;0
2025-08-19T23:01:10;1;2;Polska;Dowódca;move;P_Pluton__2_Batalion_Strzelc_w;;9;-4;15;-7;OK;0;0;2;0
2025-08-19T23:01:14;1;2;Polska;Dowódca;move;AL_Batalion__2_Pu_k_Artylerii;;8;-3;14;-2;;0;0;2;0
2025-08-19T23:01:18;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek;;9;-3;9;-4;OK;0;0;2;0
2025-08-19T23:01:20;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;2;0
2025-08-19T23:01:24;1;3;Polska;Dowódca;move;P_Batalion__3_Pu_k_Piechoty;;13;15;17;11;;0;0;2;0
2025-08-19T23:01:27;1;3;Polska;Dowódca;move;P_Batalion__3_Batalion_Strzelc_w;;20;13;24;10;OK;0;0;2;0
2025-08-19T23:01:29;1;3;Polska;Dowódca;move;TS_Kompania__3_Sam_Pancerny_Einheit;;19;14;24;11;OK;0;0;2;0
2025-08-19T23:01:31;1;3;Polska;Dowódca;move;P_Kompania__3_Batalion_Strzelc_w;;20;14;22;12;;0;0;2;0
2025-08-19T23:01:33;1;3;Polska;Dowódca;move;AL_Batalion__3_Pu_k_Artylerii;;16;19;19;16;;0;0;2;0
2025-08-19T23:01:35;1;3;Polska;Dowódca;move;Z_Pluton__3_Kompania_Zaopatrzeniowa;;16;20;20;16;;0;0;2;0
2025-08-19T23:01:37;1;3;Polska;Dowódca;move;K_Batalion__3_Oddzia_Jazdy;;21;18;21;14;OK;0;0;2;0
2025-08-19T23:01:39;1;3;Polska;Dowódca;move;TL_Batalion__3_Kompania_Czo_g_w_Lekkich;;23;17;23;14;OK;0;0;2;0
2025-08-19T23:01:42;1;3;Polska;Dowódca;move;P_Pluton__3_Pu_k_Piechoty;;24;16;24;12;OK;0;0;2;0
2025-08-19T23:01:45;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;2;0
2025-08-19T23:01:47;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;2;96
2025-08-19T23:01:49;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;2;96
2025-08-19T23:01:51;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;2;96
