timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-17T21:29:27;1;2;Polska;Dowódca;move;TL_Kompania__2_Pluton_Tankietek;;26;-9;30;-14;;0;0;101;72
2025-08-17T21:29:36;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;24;-9;28;-13;;0;0;101;72
2025-08-17T21:29:43;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:44;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:45;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:45;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:45;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:46;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:46;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212715;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:49;1;2;Polska;Dowódca;move_error;nowy_P_Pluton__2_Pluton_PL_20250817212837;;;;;;no_reachable_hex;0;0;101;72
2025-08-17T21:29:51;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w;;19;-9;23;-9;;0;0;101;72
2025-08-17T21:29:54;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty_20250703213008;;22;-4;24;-4;OK;0;0;101;72
2025-08-17T21:29:56;1;2;Polska;Dowódca;move;P_Batalion__2_Pu_k_Piechoty;;27;-4;29;-5;;0;0;101;72
2025-08-17T21:29:59;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w_20250703213005;;24;-1;28;-4;OK;0;0;101;72
2025-08-17T21:30:01;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty;;25;-1;29;-4;OK;0;0;101;72
2025-08-17T21:30:04;1;2;Polska;Dowódca;move;AL_Pluton__2_Bateria_Artylerii;;20;-2;24;-5;;0;0;101;72
2025-08-17T21:30:08;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek_20250703213014;;19;-1;23;-4;;0;0;101;72
2025-08-17T21:30:15;1;2;Polska;Dowódca;move;P_Kompania__2_Pu_k_Piechoty;;14;-2;17;-4;;0;0;101;72
2025-08-17T21:30:19;1;2;Polska;Dowódca;move;P_Pluton__2_Batalion_Strzelc_w;;13;-6;15;-7;OK;0;0;101;72
2025-08-17T21:30:22;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek;;11;-4;16;-5;;0;0;101;72
2025-08-17T21:30:25;1;2;Polska;Dowódca;move;AL_Kompania__2_Dywizjon_Artylerii;;12;7;15;6;OK;0;0;101;72
2025-08-17T21:30:28;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;101;72
2025-08-17T21:30:30;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;101;72
2025-08-17T21:30:33;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;101;135
2025-08-17T21:30:35;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;101;135
2025-08-17T21:30:38;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;101;135
