timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-19T22:55:17;1;2;Polska;Dowódca;deploy;nowy_Z_Pluton__2_Pluton_PL_20250819225512;;;;6;-3;deployed;0;0;26;0
2025-08-19T22:55:25;1;2;Polska;Dowódca;move;P_Batalion__2_Batalion_Strzelc_w;;24;-8;29;-9;OK;0;0;26;0
2025-08-19T22:55:29;1;2;Polska;Dowódca;move;TL_Kompania__2_Pluton_Tankietek;;23;-7;28;-8;OK;0;0;26;0
2025-08-19T22:55:33;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;23;-8;29;-10;OK;0;0;26;0
2025-08-19T22:55:39;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;20;-8;26;-9;;0;0;26;0
2025-08-19T22:55:43;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w;;15;-7;21;-9;;0;0;26;0
2025-08-19T22:55:49;1;2;Polska;Dowódca;move;P_Pluton__2_Batalion_Strzelc_w;;9;-4;15;-7;OK;0;0;26;0
2025-08-19T22:55:54;1;2;Polska;Dowódca;move;nowy_Z_Pluton__2_Pluton_PL_20250819225512;;6;-3;9;-4;OK;0;0;26;0
2025-08-19T22:55:58;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek;;9;-3;15;-4;;0;0;26;0
2025-08-19T22:56:02;1;2;Polska;Dowódca;move;AL_Batalion__2_Pu_k_Artylerii;;8;-3;16;-5;;0;0;26;0
2025-08-19T22:56:07;1;2;Polska;Dowódca;move;P_Kompania__2_Pu_k_Piechoty;;11;-1;16;-2;;0;0;26;0
2025-08-19T22:56:13;1;2;Polska;Dowódca;move;AL_Kompania__2_Dywizjon_Artylerii;;6;9;15;0;;0;0;26;0
2025-08-19T22:56:17;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;22;-2;;0;0;26;0
2025-08-19T22:56:21;1;2;Polska;Dowódca;move;P_Batalion__2_Pu_k_Piechoty;;23;-3;29;-4;;0;0;26;0
2025-08-19T22:56:25;1;2;Polska;Dowódca;move;AL_Pluton__2_Bateria_Artylerii;;17;-1;25;-3;;0;0;26;0
2025-08-19T22:56:28;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek_20250703213014;;16;0;23;-2;;0;0;26;0
2025-08-19T22:56:34;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w_20250703213005;;20;3;26;-3;;0;0;26;0
2025-08-19T22:56:38;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty;;21;3;15;6;OK;0;0;26;0
2025-08-19T22:56:41;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;26;0
2025-08-19T22:56:46;1;3;Polska;Dowódca;move;P_Batalion__3_Batalion_Strzelc_w;;20;13;27;9;;0;0;26;0
2025-08-19T22:56:50;1;3;Polska;Dowódca;move;P_Kompania__3_Batalion_Strzelc_w;;20;14;23;11;;0;0;26;0
2025-08-19T22:56:55;1;3;Polska;Dowódca;move;TS_Kompania__3_Sam_Pancerny_Einheit;;19;14;26;10;OK;0;0;26;0
2025-08-19T22:56:58;1;3;Polska;Dowódca;move;AL_Batalion__3_Pu_k_Artylerii;;16;19;20;15;;0;0;26;0
2025-08-19T22:57:01;1;3;Polska;Dowódca;move;Z_Pluton__3_Kompania_Zaopatrzeniowa;;16;20;21;15;;0;0;26;0
2025-08-19T22:57:04;1;3;Polska;Dowódca;move;K_Batalion__3_Oddzia_Jazdy;;21;18;25;12;;0;0;26;0
2025-08-19T22:57:09;1;3;Polska;Dowódca;move;TL_Batalion__3_Kompania_Czo_g_w_Lekkich;;23;17;25;11;OK;0;0;26;0
2025-08-19T22:57:12;1;3;Polska;Dowódca;move;P_Pluton__3_Pu_k_Piechoty;;24;16;23;12;OK;0;0;26;0
2025-08-19T22:57:15;1;3;Polska;Dowódca;move;P_Batalion__3_Pu_k_Piechoty;;13;15;19;14;;0;0;26;0
2025-08-19T22:57:18;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;26;0
2025-08-19T22:57:21;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;26;31
2025-08-19T22:57:23;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;26;31
2025-08-19T22:57:26;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;26;31
