timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-09-10T20:42:20;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;10;0
2025-09-10T20:42:28;1;2;Polska;Dowódca;move;P_Pluton__2_Batalion_Strzelc_w_20250907191752;;17;-1;19;-2;OK;0;0;10;0
2025-09-10T20:42:31;1;2;Polska;Dowódca;move_error;P_Pluton__2_Batalion_Strzelc_w_20250907191752;;;;;;no_reachable_hex;0;0;10;0
2025-09-10T20:42:50;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;10;0
2025-09-10T20:42:54;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;10;0
2025-09-10T20:43:05;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;10;65
2025-09-10T20:43:14;1;5;Niemcy;Dowódca;move;P_Batalion__5_Infanterie_Regiment_20250907191829;;37;-16;35;-15;;0;0;10;65
2025-09-10T20:43:18;1;5;Niemcy;Dowódca;move_error;P_Batalion__5_Infanterie_Regiment_20250907191829;;;;;;no_reachable_hex;0;0;10;65
2025-09-10T20:43:22;1;5;Niemcy;Dowódca;resupply;P_Batalion__5_Infanterie_Regiment_20250907191829;;;;35;-15;fuel+2, combat+0;0;0;10;63
2025-09-10T20:43:23;1;5;Niemcy;Dowódca;move;P_Batalion__5_Infanterie_Regiment_20250907191829;;35;-15;33;-14;OK;0;0;10;63
2025-09-10T20:43:28;1;5;Niemcy;Dowódca;resupply;P_Batalion__5_Infanterie_Regiment_20250907191829;;;;33;-14;fuel+2, combat+0;0;0;10;61
2025-09-10T20:43:34;1;5;Niemcy;Dowódca;move_error;P_Batalion__5_Infanterie_Regiment_20250907191829;;;;;;no_reachable_hex;0;0;10;61
2025-09-10T20:43:44;1;5;Niemcy;Dowódca;move;Z_Pluton__5_Versorgungs_Kompanie;;38;-16;34;-14;;0;0;10;61
