timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-09-14T13:56:49;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;25;0
2025-09-14T13:57:00;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;14;31
2025-09-14T13:57:21;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;121;89
2025-09-14T13:57:42;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;82;97
2025-09-14T13:58:14;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;208;60
2025-09-14T13:58:41;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;153;121
2025-09-14T13:59:08;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;284;69
2025-09-14T13:59:36;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;234;76
2025-09-14T14:00:23;1;1;Polska;Generał;end_turn;;;;;;;ok;-22;22;234;54
2025-09-14T14:00:43;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-22;22;186;113
2025-09-14T14:01:10;1;1;Polska;Generał;end_turn;;;;;;;ok;-22;22;263;72
2025-09-14T14:01:21;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-22;22;201;82
2025-09-14T14:01:59;1;1;Polska;Generał;end_turn;;;;;;;ok;-37;37;205;64
2025-09-14T14:02:16;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-37;37;137;103
2025-09-14T14:02:33;1;1;Polska;Generał;end_turn;;;;;;;ok;-37;37;192;65
2025-09-14T14:02:46;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-37;37;120;115
2025-09-14T14:02:58;1;1;Polska;Generał;end_turn;;;;;;;ok;-37;37;146;59
2025-09-14T14:03:30;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-37;37;76;65
