timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-17T21:12:51;1;2;Polska;Dowódca;move;P_Batalion__2_Batalion_Strzelc_w;;24;-8;31;-12;;0;0;68;0
2025-08-17T21:12:55;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;23;-8;27;-11;;0;0;68;0
2025-08-17T21:12:59;1;2;Polska;Dowódca;deploy;P_Pluton__2_PL_P_Pluton_7967;;;;24;-12;deployed;0;0;68;0
2025-08-17T21:13:05;1;2;Polska;Dowódca;move;TL_Kompania__2_Pluton_Tankietek;;23;-7;28;-10;;0;0;68;0
2025-08-17T21:13:08;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:10;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:11;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:12;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:12;1;2;Polska;Dowódca;move;P_Pluton__2_PL_P_Pluton_7967;;24;-12;24;-12;Pole zajęte przez sojusznika.;0;0;68;0
2025-08-17T21:13:15;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:15;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:16;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:18;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
2025-08-17T21:13:19;1;2;Polska;Dowódca;move_error;P_Pluton__2_PL_P_Pluton_7967;;;;;;no_reachable_hex;0;0;68;0
