timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-28T19:55:25;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;47;0
2025-08-28T19:55:38;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;47;66
2025-08-28T19:56:07;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;82;66
2025-08-28T19:56:15;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;7;96
2025-08-28T20:01:19;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;20;26
2025-08-28T20:01:58;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;0;102
2025-08-28T20:06:32;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;21;41
2025-08-28T20:07:03;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;0;61
2025-08-28T20:10:48;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;28;20
2025-08-28T20:11:16;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;0;105
2025-08-28T20:11:37;1;1;Polska;Generał;end_turn;;;;;;;ok;-66;66;86;39
2025-08-28T20:11:54;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-11;11;7;50
2025-08-28T20:12:13;1;1;Polska;Generał;end_turn;;;;;;;ok;-11;11;16;16
2025-08-28T20:12:20;1;4;Niemcy;Generał;end_turn;;;;;;;ok;158;-158;0;23
2025-08-28T20:12:33;1;1;Polska;Generał;end_turn;;;;;;;ok;158;-158;84;0
2025-08-28T20:12:43;1;4;Niemcy;Generał;end_turn;;;;;;;ok;245;-245;0;16
2025-08-28T20:12:54;1;1;Polska;Generał;end_turn;;;;;;;ok;245;-245;64;7
2025-08-28T20:13:04;1;4;Niemcy;Generał;end_turn;;;;;;;ok;245;-245;0;55
2025-08-28T20:13:13;1;1;Polska;Generał;end_turn;;;;;;;ok;186;-186;53;7
2025-08-28T20:13:32;1;4;Niemcy;Generał;end_turn;;;;;;;ok;221;-221;0;63
2025-08-28T20:14:37;1;1;Polska;Generał;end_turn;;;;;;;ok;111;-111;98;7
2025-08-28T20:14:46;1;4;Niemcy;Generał;end_turn;;;;;;;ok;166;-166;18;45
2025-08-28T20:14:57;1;1;Polska;Generał;end_turn;;;;;;;ok;166;-166;103;18
2025-08-28T20:15:06;1;4;Niemcy;Generał;end_turn;;;;;;;ok;166;-166;43;74
2025-08-28T20:15:15;1;1;Polska;Generał;end_turn;;;;;;;ok;131;-131;53;14
2025-08-28T20:15:26;1;4;Niemcy;Generał;end_turn;;;;;;;ok;131;-131;33;96
2025-08-28T20:15:52;1;1;Polska;Generał;end_turn;;;;;;;ok;96;-96;97;7
2025-08-28T20:16:14;1;4;Niemcy;Generał;end_turn;;;;;;;ok;161;-161;70;89
2025-08-28T20:16:25;1;1;Polska;Generał;end_turn;;;;;;;ok;161;-161;89;8
2025-08-28T20:16:37;1;4;Niemcy;Generał;end_turn;;;;;;;ok;161;-161;43;57
2025-08-28T20:16:50;1;1;Polska;Generał;end_turn;;;;;;;ok;108;-108;57;5
2025-08-28T20:16:59;1;4;Niemcy;Generał;end_turn;;;;;;;ok;108;-108;26;59
2025-08-28T20:17:07;1;1;Polska;Generał;end_turn;;;;;;;ok;18;-18;74;0
2025-08-28T20:17:16;1;4;Niemcy;Generał;end_turn;;;;;;;ok;18;-18;42;23
2025-08-28T20:17:23;1;1;Polska;Generał;end_turn;;;;;;;ok;-12;12;62;2
2025-08-28T20:17:33;1;4;Niemcy;Generał;end_turn;;;;;;;ok;43;-43;43;39
2025-08-28T20:17:42;1;1;Polska;Generał;end_turn;;;;;;;ok;43;-43;68;0
2025-08-28T20:17:51;1;4;Niemcy;Generał;end_turn;;;;;;;ok;43;-43;42;4
2025-08-28T20:17:58;1;1;Polska;Generał;end_turn;;;;;;;ok;43;-43;81;0
2025-08-28T20:18:06;1;4;Niemcy;Generał;end_turn;;;;;;;ok;83;-83;57;1
2025-08-28T20:18:30;1;1;Polska;Generał;end_turn;;;;;;;ok;83;-83;137;1
2025-08-28T20:18:39;1;4;Niemcy;Generał;end_turn;;;;;;;ok;83;-83;59;74
2025-08-28T20:18:49;1;1;Polska;Generał;end_turn;;;;;;;ok;83;-83;151;0
2025-08-28T20:18:59;1;4;Niemcy;Generał;end_turn;;;;;;;ok;83;-83;101;3
2025-08-28T20:19:07;1;1;Polska;Generał;end_turn;;;;;;;ok;83;-83;170;0
2025-08-28T20:19:16;1;4;Niemcy;Generał;end_turn;;;;;;;ok;83;-83;122;3
2025-08-28T20:19:31;1;1;Polska;Generał;end_turn;;;;;;;ok;-22;22;143;0
2025-08-28T20:20:05;1;4;Niemcy;Generał;end_turn;;;;;;;ok;68;-68;128;88
2025-08-28T20:20:18;1;1;Polska;Generał;end_turn;;;;;;;ok;68;-68;212;21
2025-08-28T20:20:29;1;4;Niemcy;Generał;end_turn;;;;;;;ok;68;-68;161;103
2025-08-28T20:21:20;1;1;Polska;Generał;end_turn;;;;;;;ok;18;-18;183;66
2025-08-28T20:21:28;1;4;Niemcy;Generał;end_turn;;;;;;;ok;68;-68;169;109
2025-08-28T20:22:07;1;1;Polska;Generał;end_turn;;;;;;;ok;68;-68;170;93
2025-08-28T20:22:14;1;4;Niemcy;Generał;end_turn;;;;;;;ok;68;-68;134;140
2025-08-28T20:22:24;1;1;Polska;Generał;end_turn;;;;;;;ok;68;-68;235;91
2025-08-28T20:22:34;1;4;Niemcy;Generał;end_turn;;;;;;;ok;68;-68;204;156
2025-08-28T20:22:45;1;1;Polska;Generał;end_turn;;;;;;;ok;68;-68;235;127
2025-08-28T20:22:52;1;4;Niemcy;Generał;end_turn;;;;;;;ok;68;-68;227;160
