timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-26T21:17:53;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;90;0
2025-08-26T21:18:08;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;90;44
2025-08-26T21:18:33;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;174;44
2025-08-26T21:18:47;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;97;79
2025-08-26T21:19:14;1;1;Polska;Generał;end_turn;;;;;;;ok;-25;25;127;29
2025-08-26T21:19:43;1;4;Niemcy;Generał;end_turn;;;;;;;ok;-25;25;21;83
2025-08-26T21:19:54;1;1;Polska;Generał;end_turn;;;;;;;ok;-55;55;92;0
2025-08-26T21:20:04;1;4;Niemcy;Generał;end_turn;;;;;;;ok;25;-25;19;45
2025-08-26T21:20:30;1;1;Polska;Generał;end_turn;;;;;;;ok;25;-25;72;0
2025-08-26T21:20:40;1;4;Niemcy;Generał;end_turn;;;;;;;ok;62;-62;7;76
2025-08-26T21:20:59;1;1;Polska;Generał;end_turn;;;;;;;ok;41;-41;70;0
2025-08-26T21:21:09;1;4;Niemcy;Generał;end_turn;;;;;;;ok;91;-91;1;9
2025-08-26T21:21:37;1;1;Polska;Generał;end_turn;;;;;;;ok;91;-91;32;0
2025-08-26T21:22:01;1;4;Niemcy;Generał;end_turn;;;;;;;ok;185;-185;1;24
2025-08-26T21:22:11;1;1;Polska;Generał;end_turn;;;;;;;ok;185;-185;38;0
2025-08-26T21:22:28;1;4;Niemcy;Generał;end_turn;;;;;;;ok;210;-210;0;54
2025-08-26T21:22:46;1;1;Polska;Generał;end_turn;;;;;;;ok;210;-210;12;5
2025-08-26T21:23:00;1;4;Niemcy;Generał;end_turn;;;;;;;ok;210;-210;0;70
