timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-24T12:04:01;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;20;0
2025-08-24T12:04:05;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;20;62
2025-08-24T12:04:41;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;90;82
2025-08-24T12:04:43;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;90;151
2025-08-24T12:05:27;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;110;186
2025-08-24T12:05:38;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;110;204
2025-08-24T12:05:57;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;146;239
2025-08-24T12:06:00;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;146;312
2025-08-24T12:06:35;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;189;332
2025-08-24T12:06:38;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;189;425
2025-08-24T12:06:51;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;287;445
2025-08-24T12:06:53;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;287;528
2025-08-24T12:06:56;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;341;548
2025-08-24T12:07:00;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;341;560
2025-08-24T12:07:14;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;384;580
2025-08-24T12:07:17;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;384;603
2025-08-24T12:07:44;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;433;623
2025-08-24T12:08:15;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;433;636
