timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-19T23:39:54;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;22;-6;OK;0;0;82;0
2025-08-19T23:39:58;1;2;Polska;Dowódca;move;AL_Pluton__2_Bateria_Artylerii;;17;-1;21;-6;OK;0;0;82;0
2025-08-19T23:40:02;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek_20250703213014;;16;0;21;-5;OK;0;0;82;0
2025-08-19T23:40:06;1;2;Polska;Dowódca;move;P_Batalion__2_Pu_k_Piechoty;;23;-3;23;-6;OK;0;0;82;0
2025-08-19T23:40:10;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;20;-8;22;-8;;0;0;82;0
2025-08-19T23:40:15;1;2;Polska;Dowódca;move;P_Kompania__2_Pu_k_Piechoty;;11;-1;17;-4;;0;0;82;0
2025-08-19T23:40:20;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w;;15;-7;19;-7;;0;0;82;0
2025-08-19T23:40:25;1;2;Polska;Dowódca;move;P_Pluton__2_Batalion_Strzelc_w;;9;-4;15;-7;OK;0;0;82;0
2025-08-19T23:40:28;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek;;9;-3;9;-4;OK;0;0;82;0
2025-08-19T23:40:31;1;2;Polska;Dowódca;move;AL_Batalion__2_Pu_k_Artylerii;;8;-3;15;-4;;0;0;82;0
2025-08-19T23:40:36;1;2;Polska;Dowódca;move;AL_Kompania__2_Dywizjon_Artylerii;;6;9;15;1;;0;0;82;0
2025-08-19T23:40:40;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w_20250703213005;;20;3;22;-3;;0;0;82;0
2025-08-19T23:40:44;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty;;21;3;15;6;OK;0;0;82;0
2025-08-19T23:40:48;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek;;9;-4;13;-6;;0;0;82;0
2025-08-19T23:40:55;1;2;Polska;Dowódca;resupply;AL_Batalion__2_Pu_k_Artylerii;;;;15;-4;fuel+9, combat+0;0;0;73;0
2025-08-19T23:40:59;1;2;Polska;Dowódca;resupply;TL_Pluton__2_Pluton_Tankietek;;;;13;-6;fuel+5, combat+0;0;0;68;0
2025-08-19T23:41:02;1;2;Polska;Dowódca;resupply;P_Kompania__2_Pu_k_Piechoty;;;;17;-4;fuel+6, combat+0;0;0;62;0
2025-08-19T23:41:05;1;2;Polska;Dowódca;resupply;AL_Kompania__2_Dywizjon_Artylerii;;;;15;1;fuel+9, combat+0;0;0;53;0
2025-08-19T23:41:11;1;2;Polska;Dowódca;resupply;P_Batalion__2_Kompania_Grenadier_w_20250703213005;;;;22;-3;fuel+6, combat+0;0;0;47;0
2025-08-19T23:41:14;1;2;Polska;Dowódca;resupply;TL_Pluton__2_Pluton_Tankietek_20250703213014;;;;21;-5;fuel+5, combat+0;0;0;42;0
